,NINO_CESM2_9
482,28.912
483,28.9326
484,28.9629
485,28.9951
486,29.0147
487,29.0323
488,29.0509
489,29.0767
490,29.0955
491,29.0809
492,29.0982
493,29.1181
494,29.1242
495,29.1387
496,29.1261
497,29.1069
498,29.1062
499,29.1188
500,29.1154
501,29.0925
502,29.0564
503,28.9961
504,28.9292
505,28.8794
506,28.8564
507,28.8391
508,28.807
509,28.7637
510,28.7161
511,28.6831
512,28.6412
513,28.6049
514,28.5671
515,28.5273
516,28.4839
517,28.4622
518,28.4551
519,28.4503
520,28.4428
521,28.4443
522,28.445
523,28.4449
524,28.4345
525,28.4317
526,28.4302
527,28.4038
528,28.3645
529,28.3127
530,28.2647
531,28.2284
532,28.2071
533,28.2087
534,28.1971
535,28.1715
536,28.1537
537,28.1155
538,28.0752
539,28.0199
540,27.9517
541,27.8766
542,27.7946
543,27.7326
544,27.6904
545,27.652
546,27.6312
547,27.6191
548,27.6279
549,27.6131
550,27.5948
551,27.5594
552,27.5314
553,27.4932
554,27.4454
555,27.3981
556,27.3486
557,27.3123
558,27.2995
559,27.2944
560,27.2682
561,27.2301
562,27.1955
563,27.1579
564,27.1013
565,27.0325
566,26.9702
567,26.917
568,26.8664
569,26.8117
570,26.7676
571,26.7222
572,26.6713
573,26.612
574,26.5604
575,26.5318
576,26.5028
577,26.471
578,26.4481
579,26.4326
580,26.4074
581,26.383
582,26.3543
583,26.3471
584,26.3302
585,26.2873
586,26.2374
587,26.1724
588,26.1033
589,26.0528
590,26.0299
591,26.014
592,26.003
593,25.9909
594,25.9802
595,25.9701
596,25.9745
597,25.9695
598,25.9566
599,25.9471
600,25.9311
601,25.9005
602,25.8493
603,25.8005
604,25.7878
605,25.7909
606,25.7846
607,25.7751
608,25.7577
609,25.7513
610,25.7662
611,25.764
612,25.7649
613,25.7395
614,25.7003
615,25.6724
616,25.655
617,25.6536
618,25.6698
619,25.7042
620,25.7291
621,25.7317
622,25.7394
623,25.7531
624,25.7662
625,25.7605
626,25.7313
627,25.7052
628,25.6673
629,25.6369
630,25.6158
631,25.6049
632,25.5949
633,25.6297
634,25.6715
635,25.704
636,25.7352
637,25.7731
638,25.7992
639,25.8059
640,25.8058
641,25.8124
642,25.8265
643,25.8435
644,25.8442
645,25.8354
646,25.8426
647,25.8774
648,25.9242
649,25.9659
650,26.01
651,26.0197
652,26.0301
653,26.0433
654,26.0566
655,26.0696
656,26.0854
657,26.1106
658,26.1109
659,26.0889
660,26.0609
661,26.036
662,26.0171
663,25.9828
664,25.9552
665,25.9527
666,25.9468
667,25.934
668,25.9118
669,25.8983
670,25.8774
671,25.8429
672,25.8091
673,25.8137
674,25.8336
675,25.8435
676,25.846
677,25.8638
678,25.8753
679,25.8789
680,25.8995
681,25.9222
682,25.9825
683,26.0329
684,26.0512
685,26.0569
686,26.0902
687,26.1532
688,26.222
689,26.3021
690,26.3282
691,26.3207
692,26.3
693,26.2973
694,26.3036
695,26.299
696,26.2951
697,26.2858
698,26.284
699,26.2531
700,26.2102
701,26.1715
702,26.1413
703,26.1202
704,26.1042
705,26.0887
706,26.0624
707,26.0512
708,26.0488
709,26.0592
710,26.0861
711,26.1128
712,26.136
713,26.1629
714,26.1882
715,26.2003
716,26.1978
717,26.2054
718,26.2164
719,26.2188
720,26.2093
721,26.195
722,26.2044
723,26.1995
724,26.1941
725,26.2199
726,26.2622
727,26.2901
728,26.304
729,26.327
730,26.3507
731,26.3573
732,26.367
733,26.3624
734,26.3478
735,26.3312
736,26.315
737,26.3053
738,26.3118
739,26.3368
740,26.337
741,26.3404
742,26.3511
743,26.3547
744,26.3459
745,26.3473
746,26.3543
747,26.3786
748,26.3853
749,26.388
750,26.382
751,26.3916
752,26.4208
753,26.4332
754,26.4385
755,26.4389
756,26.4228
757,26.4233
758,26.4305
759,26.426
760,26.4791
761,26.5443
762,26.6052
763,26.6495
764,26.673
765,26.7233
766,26.7842
767,26.7962
768,26.8205
769,26.8305
770,26.8309
771,26.8213
772,26.7961
773,26.7954
774,26.8234
775,26.8576
776,26.8936
777,26.9121
778,26.9048
779,26.9077
780,26.9135
781,26.9269
782,26.937
783,26.9645
784,26.9787
785,26.9732
786,26.9821
787,27.014
788,27.0395
789,27.0914
790,27.1279
791,27.1703
792,27.1833
793,27.1881
794,27.206
795,27.2187
796,27.2313
797,27.2325
798,27.2418
799,27.2617
800,27.2827
801,27.3051
802,27.319
803,27.3451
804,27.3425
805,27.3396
806,27.3307
807,27.3584
808,27.3911
809,27.4315
810,27.4783
811,27.516
812,27.5147
813,27.494
814,27.4812
815,27.4778
816,27.4922
817,27.5197
818,27.5673
819,27.6178
820,27.6667
821,27.6968
822,27.7234
823,27.7788
824,27.8102
825,27.8218
826,27.8445
827,27.8575
828,27.8525
829,27.8362
830,27.821
831,27.8157
832,27.8205
833,27.7949
834,27.7573
835,27.7285
836,27.7053
837,27.688
838,27.6787
839,27.6701
840,27.6669
841,27.6893
842,27.7296
843,27.7351
844,27.7266
845,27.7169
846,27.7167
847,27.7318
848,27.787
849,27.866
850,27.8909
851,27.8609
852,27.7937
853,27.7207
854,27.6508
855,27.6005
856,27.5768
857,27.572
858,27.5757
859,27.562
860,27.5624
861,27.5607
862,27.5644
863,27.5625
864,27.5696
865,27.5887
866,27.6167
867,27.6215
868,27.6192
869,27.6112
870,27.5854
871,27.5663
872,27.5412
873,27.5253
874,27.5242
875,27.5427
876,27.5785
877,27.6106
878,27.6297
879,27.642
880,27.6457
881,27.6583
882,27.6894
883,27.7282
884,27.7607
885,27.7791
886,27.8029
887,27.8002
888,27.7892
889,27.7724
890,27.7539
891,27.752
892,27.7733
893,27.7957
894,27.8227
895,27.8278
896,27.8259
897,27.832
898,27.836
899,27.834
900,27.8228
901,27.8105
902,27.7967
903,27.7783
904,27.7575
905,27.7476
906,27.7432
907,27.7461
908,27.7479
909,27.7345
910,27.7058
911,27.6813
912,27.6773
913,27.6649
914,27.6507
915,27.6303
916,27.6119
917,27.5806
918,27.5525
919,27.5241
920,27.5044
921,27.4794
922,27.4612
923,27.4261
924,27.4033
925,27.3764
926,27.3443
927,27.3035
928,27.254
929,27.2131
930,27.1823
931,27.1551
932,27.1446
933,27.1387
934,27.1309
935,27.129
936,27.1231
937,27.078
938,27.0388
939,27.0443
940,27.0369
941,27.0143
942,26.9927
943,26.9952
944,26.9948
945,26.9879
946,26.9746
947,26.971
948,26.964
949,26.9385
950,26.909
951,26.8806
952,26.8564
953,26.8363
954,26.8154
955,26.8122
956,26.8031
957,26.7751
958,26.7551
959,26.7446
960,26.7225
961,26.6922
962,26.6541
963,26.6211
964,26.5916
965,26.5789
966,26.5619
967,26.5444
968,26.5137
969,26.4827
970,26.4416
971,26.403
972,26.3894
973,26.3575
974,26.3243
975,26.2636
976,26.1974
977,26.1344
978,26.0771
979,26.0278
980,26.0034
981,25.9748
982,25.9396
983,25.8967
984,25.8429
985,25.7981
986,25.7733
987,25.7474
988,25.7194
989,25.6923
990,25.683
991,25.6869
992,25.6621
993,25.6229
994,25.5961
995,25.5702
996,25.5403
997,25.5166
998,25.4875
999,25.4725
1000,25.4817
1001,25.5027
1002,25.494
1003,25.4889
1004,25.4851
1005,25.4861
1006,25.485
1007,25.4618
1008,25.438
1009,25.4307
1010,25.4325
1011,25.4421
1012,25.4923
1013,25.563
1014,25.6145
1015,25.6454
1016,25.6654
1017,25.6683
1018,25.6878
1019,25.7025
1020,25.7178
1021,25.7462
1022,25.7861
1023,25.8198
1024,25.8233
1025,25.8152
1026,25.8162
1027,25.8047
1028,25.7926
1029,25.7944
1030,25.7934
1031,25.8056
1032,25.7999
1033,25.7854
1034,25.7801
1035,25.7617
1036,25.7509
1037,25.7608
1038,25.7942
1039,25.8065
1040,25.7973
1041,25.7977
1042,25.8159
1043,25.8292
1044,25.809
1045,25.7967
1046,25.7906
1047,25.787
1048,25.807
1049,25.8194
1050,25.8418
1051,25.8552
1052,25.877
1053,25.9095
1054,25.9321
1055,25.9491
1056,25.9596
1057,25.9989
1058,26.0194
1059,26.0068
1060,26.0061
1061,26.0213
1062,26.0274
1063,26.0304
1064,26.0305
1065,26.0384
1066,26.0477
1067,26.0571
1068,26.067
1069,26.0665
1070,26.0588
1071,26.0446
1072,26.0557
1073,26.0885
1074,26.1395
1075,26.215
1076,26.2892
1077,26.3186
1078,26.3232
1079,26.3187
1080,26.3113
1081,26.305
1082,26.2828
1083,26.2647
1084,26.2211
1085,26.1961
1086,26.1916
1087,26.2141
1088,26.2234
1089,26.2126
1090,26.2009
1091,26.1899
1092,26.1874
1093,26.1795
1094,26.1641
1095,26.1488
1096,26.1308
1097,26.1233
1098,26.1233
1099,26.1255
1100,26.1379
1101,26.1482
1102,26.1609
1103,26.1762
1104,26.191
1105,26.1997
1106,26.2329
1107,26.2627
1108,26.3083
1109,26.3286
1110,26.3403
1111,26.3642
1112,26.3659
1113,26.3532
1114,26.322
1115,26.3158
1116,26.317
1117,26.3125
1118,26.315
1119,26.357
1120,26.3719
1121,26.3755
1122,26.3709
1123,26.3646
1124,26.3684
1125,26.3574
1126,26.3634
1127,26.3844
1128,26.4038
1129,26.4056
1130,26.4044
1131,26.3978
1132,26.421
1133,26.4318
1134,26.4405
1135,26.4531
1136,26.4679
1137,26.4797
1138,26.4899
1139,26.4825
1140,26.4862
1141,26.4847
1142,26.4872
1143,26.4869
1144,26.4783
1145,26.4844
1146,26.4916
1147,26.4973
1148,26.4959
1149,26.4962
1150,26.493
1151,26.4912
1152,26.5021
1153,26.522
1154,26.5716
1155,26.6664
1156,26.7757
1157,26.8721
1158,26.8937
1159,26.8724
1160,26.8539
1161,26.8772
1162,26.9169
1163,26.9608
1164,26.9985
1165,27.0222
1166,27.014
1167,26.9913
1168,26.9836
1169,26.9857
1170,26.9911
1171,26.9853
1172,26.9723
1173,26.9573
1174,26.9401
1175,26.931
1176,26.9426
1177,26.994
1178,27.0168
1179,27.0426
1180,27.077
1181,27.1094
1182,27.1076
1183,27.0936
1184,27.0967
1185,27.1046
1186,27.1305
1187,27.151
1188,27.1922
1189,27.2355
1190,27.2818
1191,27.2983
1192,27.2909
1193,27.2863
1194,27.2919
1195,27.2982
1196,27.321
1197,27.3371
1198,27.3694
1199,27.3689
1200,27.383
1201,27.4138
1202,27.4556
1203,27.506
1204,27.5913
1205,27.6828
1206,27.7759
1207,27.8379
1208,27.8767
1209,27.9058
1210,27.923
1211,27.9058
1212,27.8956
1213,27.8885
1214,27.9021
1215,27.9336
1216,27.9497
1217,27.9546
1218,27.9344
1219,27.9036
1220,27.874
1221,27.8685
1222,27.8593
1223,27.8569
1224,27.8628
1225,27.873
1226,27.9016
1227,27.9514
1228,27.9973
1229,28.0313
1230,28.049
1231,28.0755
1232,28.0967
1233,28.1165
1234,28.1277
1235,28.1312
1236,28.1288
1237,28.1281
1238,28.1123
1239,28.0938
1240,28.1001
1241,28.1135
1242,28.133
1243,28.1293
1244,28.1083
1245,28.1078
1246,28.1088
1247,28.1261
1248,28.13
1249,28.1281
1250,28.1213
1251,28.0929
1252,28.065
1253,28.0475
1254,28.043
1255,28.0328
1256,28.033
1257,28.0465
1258,28.0481
1259,28.0662
1260,28.0679
1261,28.0651
1262,28.066
1263,28.0562
1264,28.0259
1265,28.0003
1266,27.9806
1267,27.9548
1268,27.9254
1269,27.9007
1270,27.8735
1271,27.8474
1272,27.8332
1273,27.8353
1274,27.8292
1275,27.8044
1276,27.7649
1277,27.7224
1278,27.6733
1279,27.6241
1280,27.5668
1281,27.5221
1282,27.4838
1283,27.4462
1284,27.4213
1285,27.3962
1286,27.3727
1287,27.3614
1288,27.328
1289,27.2988
1290,27.2598
1291,27.2251
1292,27.2077
1293,27.1977
1294,27.1844
1295,27.1604
1296,27.1255
1297,27.0808
1298,27.0373
1299,27.0391
1300,27.0375
1301,27.0144
1302,27.0012
1303,26.9909
1304,26.9855
1305,26.9759
1306,26.9913
1307,27.0049
1308,27.0229
1309,27.041
1310,27.0503
1311,27.0265
1312,26.9993
1313,26.9529
1314,26.8885
1315,26.8218
1316,26.7515
1317,26.691
1318,26.6635
1319,26.6529
1320,26.6389
1321,26.6061
1322,26.5596
1323,26.518
1324,26.4999
1325,26.5215
1326,26.5306
1327,26.5106
1328,26.478
1329,26.453
1330,26.4374
1331,26.4057
1332,26.3631
1333,26.3453
1334,26.3297
1335,26.301
1336,26.2548
1337,26.2066
1338,26.1771
1339,26.142
1340,26.1179
1341,26.1012
1342,26.0723
1343,26.0555
1344,26.0593
1345,26.0544
1346,26.0432
1347,26.0452
1348,26.0466
1349,26.0577
1350,26.0631
1351,26.0405
1352,26.0078
1353,25.9942
1354,25.9937
1355,25.9813
1356,25.9487
1357,25.9326
1358,25.9219
1359,25.9003
1360,25.8533
1361,25.7942
1362,25.7433
1363,25.6974
1364,25.6551
1365,25.6317
1366,25.6291
1367,25.6235
1368,25.599
1369,25.5777
1370,25.555
1371,25.5273
1372,25.4886
1373,25.4437
1374,25.4102
1375,25.3902
1376,25.3848
1377,25.3816
1378,25.3874
1379,25.4154
1380,25.4438
1381,25.4606
1382,25.455
1383,25.4228
1384,25.4167
1385,25.4248
1386,25.4214
1387,25.4073
1388,25.3871
1389,25.3675
1390,25.3555
1391,25.3329
1392,25.3729
1393,25.4039
1394,25.4088
1395,25.4189
1396,25.4545
1397,25.4903
1398,25.5252
1399,25.5524
1400,25.5841
1401,25.641
1402,25.6738
1403,25.6719
1404,25.6863
1405,25.698
1406,25.7205
1407,25.7453
1408,25.7621
1409,25.7649
1410,25.7753
1411,25.787
1412,25.8106
1413,25.8364
1414,25.8594
1415,25.8694
1416,25.8661
1417,25.8756
1418,25.8849
1419,25.8861
1420,25.88
1421,25.8612
1422,25.8438
1423,25.8302
1424,25.8175
1425,25.7947
1426,25.7847
1427,25.7716
1428,25.7619
1429,25.7586
1430,25.7636
1431,25.7897
1432,25.8261
1433,25.8503
1434,25.8535
1435,25.8611
1436,25.8752
1437,25.8914
1438,25.8896
1439,25.8634
1440,25.8342
1441,25.8214
1442,25.8221
1443,25.8216
1444,25.828
1445,25.8415
1446,25.8465
1447,25.8447
1448,25.843
1449,25.8415
1450,25.8358
1451,25.8441
1452,25.8408
1453,25.8243
1454,25.7895
1455,25.7586
1456,25.7428
1457,25.7496
1458,25.7685
1459,25.7904
1460,25.8213
1461,25.8355
1462,25.8581
1463,25.8826
1464,25.9013
1465,25.9378
1466,25.9559
1467,25.9708
1468,25.9643
1469,25.9452
1470,25.9303
1471,25.9282
1472,25.9392
1473,25.9394
1474,25.9362
1475,25.9542
1476,25.9686
1477,25.963
1478,25.9683
1479,25.9788
1480,25.9712
1481,25.9385
1482,25.9056
1483,25.8811
1484,25.8592
1485,25.8464
1486,25.8564
1487,25.8775
1488,25.9146
1489,25.9488
1490,25.9962
1491,26.0656
1492,26.1568
1493,26.2356
1494,26.2666
1495,26.2952
1496,26.3293
1497,26.3454
1498,26.3646
1499,26.3258
1500,26.2992
1501,26.2799
1502,26.2594
1503,26.2504
1504,26.2399
1505,26.2257
1506,26.2107
1507,26.2093
1508,26.2286
1509,26.2677
1510,26.3256
1511,26.3968
1512,26.4872
1513,26.6041
1514,26.7198
1515,26.774
1516,26.8197
1517,26.8404
1518,26.8878
1519,26.934
1520,26.9739
1521,27.0111
1522,27.0447
1523,27.0678
1524,27.0633
1525,27.0611
1526,27.0393
1527,27.0276
1528,27.0115
1529,27.0158
1530,27.0149
1531,26.9923
1532,26.963
1533,26.9521
1534,26.9602
1535,26.9425
1536,26.9217
1537,26.903
1538,26.8948
1539,26.918
1540,26.9613
1541,26.9774
1542,26.9982
1543,27.0381
1544,27.0847
1545,27.1093
1546,27.1127
1547,27.1182
1548,27.1289
1549,27.1525
1550,27.1552
1551,27.184
1552,27.2147
1553,27.249
1554,27.3084
1555,27.3769
1556,27.4505
1557,27.4961
1558,27.5243
1559,27.5559
1560,27.6078
1561,27.6452
1562,27.6595
1563,27.6702
1564,27.6855
1565,27.7315
1566,27.7635
1567,27.7922
1568,27.8194
1569,27.8261
1570,27.8094
1571,27.7976
1572,27.7846
1573,27.7523
1574,27.7029
1575,27.6542
1576,27.6295
1577,27.6299
1578,27.6453
1579,27.673
1580,27.6883
1581,27.7378
1582,27.7796
1583,27.8069
1584,27.8257
1585,27.8603
1586,27.9017
1587,27.946
1588,28.0028
1589,28.0568
1590,28.0721
1591,28.0851
1592,28.0876
1593,28.0893
1594,28.0922
1595,28.0676
1596,28.0376
1597,28.0394
1598,28.0806
1599,28.1223
1600,28.1257
1601,28.128
1602,28.1437
1603,28.1701
1604,28.1984
1605,28.1969
1606,28.1777
1607,28.1548
1608,28.1339
1609,28.1123
1610,28.099
1611,28.0944
1612,28.1038
1613,28.1045
1614,28.1052
1615,28.1084
1616,28.1198
1617,28.1297
1618,28.1538
1619,28.169
1620,28.177
1621,28.1777
1622,28.1697
1623,28.1618
1624,28.1572
1625,28.1468
1626,28.1479
1627,28.1462
1628,28.1518
1629,28.1495
1630,28.1336
1631,28.113
1632,28.0803
1633,28.0574
1634,28.0368
1635,28.0001
1636,27.9746
1637,27.9754
1638,27.9594
1639,27.922
1640,27.8817
1641,27.8285
1642,27.7715
1643,27.731
1644,27.7043
1645,27.6848
1646,27.6842
1647,27.6693
1648,27.6453
1649,27.6316
1650,27.6286
1651,27.6063
1652,27.578
1653,27.5521
1654,27.5111
1655,27.456
1656,27.3955
1657,27.3452
1658,27.2999
1659,27.2751
1660,27.2346
1661,27.2048
1662,27.1909
1663,27.1773
1664,27.1567
1665,27.1353
1666,27.1077
1667,27.1052
1668,27.0853
1669,27.0595
1670,27.0558
1671,27.0553
1672,27.0491
1673,27.0447
1674,27.0248
1675,26.9807
1676,26.9453
1677,26.9065
1678,26.8774
1679,26.8643
1680,26.847
1681,26.8086
1682,26.7674
1683,26.7357
1684,26.7249
1685,26.7223
1686,26.6996
1687,26.6867
1688,26.6803
1689,26.6915
1690,26.6777
1691,26.6387
1692,26.6182
1693,26.6063
1694,26.6005
1695,26.5685
1696,26.5109
1697,26.4406
1698,26.3681
1699,26.3164
1700,26.2782
1701,26.2544
1702,26.2322
1703,26.2176
1704,26.2144
1705,26.2071
1706,26.1941
1707,26.172
1708,26.1442
1709,26.1463
1710,26.1583
1711,26.1468
1712,26.1308
1713,26.114
1714,26.0963
1715,26.1039
1716,26.1107
1717,26.0962
1718,26.0618
1719,26.0357
1720,26.0176
1721,25.9907
1722,25.9655
1723,25.9443
1724,25.9142
1725,25.8937
1726,25.8663
1727,25.8341
1728,25.8315
1729,25.8376
1730,25.8314
1731,25.8364
1732,25.8425
1733,25.8455
1734,25.8472
1735,25.8365
1736,25.8131
1737,25.7696
1738,25.7108
1739,25.6573
1740,25.629
1741,25.6115
1742,25.585
1743,25.5717
1744,25.5723
1745,25.5653
1746,25.5666
1747,25.5996
1748,25.6185
1749,25.6591
1750,25.737
1751,25.7842
1752,25.8305
1753,25.818
1754,25.831
1755,25.8439
1756,25.84
1757,25.8251
1758,25.8336
1759,25.8496
1760,25.8779
1761,25.8889
1762,25.8779
1763,25.8628
1764,25.8237
1765,25.7696
1766,25.7508
1767,25.7644
1768,25.7777
1769,25.7792
1770,25.7947
1771,25.8224
1772,25.8225
1773,25.831
1774,25.8476
1775,25.8563
1776,25.8561
1777,25.8525
1778,25.8508
1779,25.8568
1780,25.884
1781,25.8865
1782,25.8845
1783,25.8662
1784,25.8425
1785,25.8271
1786,25.8122
1787,25.7917
1788,25.7647
1789,25.7345
1790,25.7059
1791,25.6858
1792,25.6789
1793,25.696
1794,25.723
1795,25.7375
1796,25.7538
1797,25.7586
1798,25.769
1799,25.7824
1800,25.7902
1801,25.7931
1802,25.8017
1803,25.7951
1804,25.7915
1805,25.8027
1806,25.7995
1807,25.792
1808,25.7759
1809,25.7633
1810,25.7588
1811,25.7778
1812,25.7943
1813,25.8048
1814,25.8281
1815,25.8481
1816,25.8499
1817,25.8413
1818,25.837
1819,25.844
1820,25.8744
1821,25.9074
1822,25.925
1823,25.9415
1824,25.9669
1825,25.9966
1826,25.9965
1827,25.9845
1828,25.9666
1829,25.9687
1830,25.989
1831,25.9988
1832,26.0225
1833,26.0103
1834,25.9899
1835,25.9609
1836,25.9501
1837,25.9439
1838,25.9578
1839,25.9576
1840,25.9629
1841,25.967
1842,25.9805
1843,26.0003
1844,26.0125
1845,26.0199
1846,26.0288
1847,26.0396
1848,26.0318
1849,26.0411
1850,26.0704
1851,26.0982
1852,26.1194
1853,26.1305
1854,26.1517
1855,26.1692
1856,26.1996
1857,26.2304
1858,26.2582
1859,26.2888
1860,26.313
1861,26.3501
1862,26.3763
1863,26.3986
1864,26.4212
1865,26.4319
1866,26.4304
1867,26.4084
1868,26.3965
1869,26.3835
1870,26.3845
1871,26.3831
1872,26.3845
1873,26.3991
1874,26.4324
1875,26.4659
1876,26.5061
1877,26.5753
1878,26.6135
1879,26.6518
1880,26.7076
1881,26.7595
1882,26.784
1883,26.8073
1884,26.8459
1885,26.8669
1886,26.8705
1887,26.8961
1888,26.8992
1889,26.9143
1890,26.9119
1891,26.8928
1892,26.9191
1893,26.9578
1894,26.9803
1895,27.0095
1896,27.0443
