,NINO_CESM2_1
642,23.7501
643,23.7884
644,23.8029
645,23.8254
646,23.8787
647,23.9079
648,23.9059
649,23.8709
650,23.8441
651,23.8053
652,23.7571
653,23.7264
654,23.708
655,23.665
656,23.6254
657,23.6085
658,23.6141
659,23.6045
660,23.609
661,23.6254
662,23.671
663,23.6775
664,23.6771
665,23.6511
666,23.6157
667,23.5886
668,23.574
669,23.5488
670,23.5052
671,23.4483
672,23.4305
673,23.4325
674,23.4985
675,23.5177
676,23.5383
677,23.6054
678,23.6823
679,23.7179
680,23.7418
681,23.7644
682,23.7923
683,23.8334
684,23.8704
685,23.8989
686,23.9161
687,23.9187
688,23.9145
689,23.8899
690,23.8543
691,23.8228
692,23.7953
693,23.7787
694,23.7648
695,23.7625
696,23.7745
697,23.798
698,23.8218
699,23.8588
700,23.8732
701,23.8742
702,23.8591
703,23.8575
704,23.8658
705,23.8915
706,23.9154
707,23.9684
708,24.0156
709,24.0212
710,24.0303
711,24.0266
712,24.0378
713,24.0769
714,24.1142
715,24.1541
716,24.17
717,24.1593
718,24.1259
719,24.0869
720,24.0545
721,24.0451
722,24.0403
723,24.0294
724,24.0037
725,23.9912
726,23.9911
727,24.0017
728,24.0118
729,24.0391
730,24.0532
731,24.0449
732,24.0005
733,23.9641
734,23.9426
735,23.9327
736,23.9135
737,23.909
738,23.9226
739,23.9522
740,23.9855
741,24.0213
742,24.059
743,24.0872
744,24.1194
745,24.1249
746,24.136
747,24.1786
748,24.1952
749,24.1904
750,24.1916
751,24.2146
752,24.2143
753,24.189
754,24.1901
755,24.2155
756,24.24
757,24.2538
758,24.2639
759,24.2608
760,24.2517
761,24.2574
762,24.2772
763,24.3293
764,24.4123
765,24.4399
766,24.4488
767,24.4822
768,24.5171
769,24.5176
770,24.5237
771,24.5475
772,24.5869
773,24.6147
774,24.6324
775,24.6646
776,24.6808
777,24.7466
778,24.7984
779,24.7918
780,24.7777
781,24.7846
782,24.826
783,24.8765
784,24.9013
785,24.9062
786,24.922
787,24.9383
788,24.9513
789,24.9878
790,24.9886
791,24.9887
792,25.0273
793,25.0929
794,25.1696
795,25.2437
796,25.3389
797,25.4643
798,25.6139
799,25.7372
800,25.845
801,25.9335
802,25.9966
803,26.0374
804,26.0899
805,26.1513
806,26.1834
807,26.2011
808,26.2244
809,26.2817
810,26.3264
811,26.314
812,26.2866
813,26.2641
814,26.2147
815,26.1262
816,26.0541
817,25.994
818,25.949
819,25.8922
820,25.8407
821,25.8445
822,25.862
823,25.8722
824,25.8686
825,25.8388
826,25.8018
827,25.7629
828,25.759
829,25.795
830,25.8065
831,25.8013
832,25.7967
833,25.8139
834,25.8576
835,25.9203
836,25.9762
837,26.0113
838,26.0308
839,26.0393
840,26.0432
841,26.0584
842,26.0844
843,26.0758
844,26.0645
845,26.0676
846,26.0396
847,26.0266
848,26.0733
849,26.1268
850,26.2234
851,26.3022
852,26.328
853,26.3466
854,26.3913
855,26.4559
856,26.5156
857,26.5428
858,26.5701
859,26.5725
860,26.5499
861,26.5413
862,26.5192
863,26.4809
864,26.4379
865,26.3738
866,26.3371
867,26.3278
868,26.3295
869,26.3383
870,26.3407
871,26.3455
872,26.3534
873,26.3434
874,26.344
875,26.3597
876,26.3856
877,26.4193
878,26.4439
879,26.4464
880,26.4665
881,26.4515
882,26.4483
883,26.4309
884,26.4146
885,26.4147
886,26.4216
887,26.4394
888,26.4594
889,26.4848
890,26.4992
891,26.5166
892,26.5784
893,26.648
894,26.6815
895,26.6691
896,26.6509
897,26.6537
898,26.655
899,26.6705
900,26.6974
901,26.715
902,26.7552
903,26.8016
904,26.8364
905,26.8621
906,26.8849
907,26.9048
908,26.9145
909,26.9024
910,26.8613
911,26.8224
912,26.7944
913,26.7892
914,26.7667
915,26.7397
916,26.7287
917,26.7141
918,26.7043
919,26.6885
920,26.6695
921,26.66
922,26.6507
923,26.6487
924,26.6434
925,26.6352
926,26.6345
927,26.6441
928,26.6315
929,26.6144
930,26.5908
931,26.5665
932,26.5293
933,26.5068
934,26.4865
935,26.4818
936,26.4879
937,26.4733
938,26.4533
939,26.4319
940,26.4032
941,26.3844
942,26.3811
943,26.3684
944,26.3357
945,26.2943
946,26.2473
947,26.1937
948,26.1454
949,26.1043
950,26.0656
951,26.0365
952,26.01
953,25.9974
954,25.9938
955,25.978
956,25.9684
957,25.9583
958,25.9303
959,25.8899
960,25.8637
961,25.8476
962,25.8258
963,25.8132
964,25.8032
965,25.7906
966,25.7842
967,25.7833
968,25.7951
969,25.799
970,25.7985
971,25.7886
972,25.7725
973,25.7696
974,25.7887
975,25.8096
976,25.8361
977,25.8461
978,25.8379
979,25.8242
980,25.8002
981,25.7807
982,25.7689
983,25.7653
984,25.7572
985,25.7336
986,25.7298
987,25.7385
988,25.7498
989,25.7627
990,25.7643
991,25.7688
992,25.7672
993,25.7416
994,25.7076
995,25.671
996,25.6333
997,25.5971
998,25.5901
999,25.5951
1000,25.5985
1001,25.6266
1002,25.6774
1003,25.7058
1004,25.7414
1005,25.7769
1006,25.8082
1007,25.8286
1008,25.8305
1009,25.8066
1010,25.7683
1011,25.7534
1012,25.7568
1013,25.7531
1014,25.7392
1015,25.7327
1016,25.7201
1017,25.7087
1018,25.6952
1019,25.6803
1020,25.6499
1021,25.6309
1022,25.6232
1023,25.629
1024,25.6427
1025,25.6707
1026,25.6858
1027,25.705
1028,25.7079
1029,25.7267
1030,25.741
1031,25.7414
1032,25.7521
1033,25.7656
1034,25.7725
1035,25.7735
1036,25.7676
1037,25.7852
1038,25.8019
1039,25.8084
1040,25.8227
1041,25.8657
1042,25.8924
1043,25.8817
1044,25.895
1045,25.8905
1046,25.8701
1047,25.8497
1048,25.8479
1049,25.8697
1050,25.9125
1051,25.9204
1052,25.9168
1053,25.9221
1054,25.919
1055,25.9165
1056,25.8986
1057,25.8861
1058,25.8737
1059,25.8613
1060,25.8426
1061,25.8427
1062,25.8534
1063,25.8624
1064,25.8725
1065,25.8961
1066,25.9078
1067,25.9263
1068,25.9364
1069,25.9575
1070,26.0033
1071,26.0427
1072,26.0517
1073,26.0628
1074,26.0839
1075,26.112
1076,26.1634
1077,26.1918
1078,26.2073
1079,26.2208
1080,26.2427
1081,26.2666
1082,26.2767
1083,26.2851
1084,26.3014
1085,26.3113
1086,26.3114
1087,26.3121
1088,26.3178
1089,26.3363
1090,26.3706
1091,26.3725
1092,26.3553
1093,26.3281
1094,26.2892
1095,26.2595
1096,26.2413
1097,26.2303
1098,26.2289
1099,26.2234
1100,26.2119
1101,26.2078
1102,26.223
1103,26.2408
1104,26.2292
1105,26.2178
1106,26.2099
1107,26.194
1108,26.1716
1109,26.1634
1110,26.1566
1111,26.1725
1112,26.1882
1113,26.1984
1114,26.21
1115,26.2138
1116,26.2717
1117,26.3391
1118,26.3971
1119,26.4357
1120,26.4781
1121,26.5083
1122,26.5275
1123,26.5309
1124,26.5353
1125,26.5469
1126,26.5467
1127,26.5157
1128,26.4907
1129,26.4901
1130,26.4824
1131,26.464
1132,26.4644
1133,26.4621
1134,26.4677
1135,26.495
1136,26.5233
1137,26.5475
1138,26.5503
1139,26.5745
1140,26.6112
1141,26.6699
1142,26.7457
1143,26.8183
1144,26.8602
1145,26.9055
1146,26.9665
1147,26.9902
1148,26.9789
1149,26.9665
1150,26.9215
1151,26.8853
1152,26.8358
1153,26.7663
1154,26.6949
1155,26.6742
1156,26.6828
1157,26.7275
1158,26.7592
1159,26.7864
1160,26.8337
1161,26.8676
1162,26.9227
1163,26.9702
1164,26.9805
1165,27.0112
1166,27.002
1167,26.9768
1168,26.9697
1169,26.9507
1170,26.9452
1171,26.9145
1172,26.8657
1173,26.8385
1174,26.8326
1175,26.873
1176,26.9414
1177,27.0176
1178,27.0599
1179,27.0657
1180,27.04
1181,27.04
1182,27.0335
1183,27.0059
1184,26.9924
1185,27.0007
1186,26.9943
1187,26.9737
1188,26.9903
1189,27.0458
1190,27.0981
1191,27.1255
1192,27.1662
1193,27.2032
1194,27.244
1195,27.2635
1196,27.2904
1197,27.2897
1198,27.2811
1199,27.249
1200,27.2364
1201,27.2395
1202,27.2669
1203,27.2958
1204,27.3062
1205,27.3003
1206,27.3042
1207,27.3174
1208,27.3666
1209,27.4541
1210,27.5482
1211,27.6338
1212,27.6982
1213,27.74
1214,27.7826
1215,27.8188
1216,27.8037
1217,27.7733
1218,27.765
1219,27.7388
1220,27.728
1221,27.731
1222,27.7459
1223,27.77
1224,27.7882
1225,27.7992
1226,27.819
1227,27.8376
1228,27.836
1229,27.8268
1230,27.8168
1231,27.8067
1232,27.7925
1233,27.7919
1234,27.8117
1235,27.8403
1236,27.8792
1237,27.9615
1238,28.0199
1239,28.0767
1240,28.1271
1241,28.1673
1242,28.2019
1243,28.2263
1244,28.2271
1245,28.2331
1246,28.2568
1247,28.2771
1248,28.2798
1249,28.2727
1250,28.2741
1251,28.27
1252,28.2618
1253,28.259
1254,28.2634
1255,28.267
1256,28.256
1257,28.2331
1258,28.201
1259,28.1705
1260,28.1481
1261,28.1572
1262,28.1651
1263,28.1532
1264,28.1547
1265,28.1773
1266,28.1783
1267,28.1801
1268,28.2043
1269,28.2166
1270,28.1942
1271,28.1647
1272,28.1351
1273,28.1065
1274,28.0811
1275,28.0669
1276,28.0781
1277,28.0993
1278,28.1005
1279,28.0874
1280,28.0769
1281,28.0598
1282,28.0363
1283,28.0108
1284,27.9723
1285,27.9354
1286,27.8969
1287,27.8659
1288,27.8428
1289,27.8463
1290,27.8654
1291,27.8787
1292,27.8824
1293,27.8811
1294,27.8726
1295,27.884
1296,27.8961
1297,27.884
1298,27.8674
1299,27.8312
1300,27.7881
1301,27.7524
1302,27.7274
1303,27.6902
1304,27.6459
1305,27.6208
1306,27.5943
1307,27.5701
1308,27.5603
1309,27.5488
1310,27.5474
1311,27.5407
1312,27.5259
1313,27.5052
1314,27.4801
1315,27.4383
1316,27.4089
1317,27.3881
1318,27.3836
1319,27.3637
1320,27.329
1321,27.2893
1322,27.2437
1323,27.197
1324,27.1786
1325,27.1458
1326,27.1163
1327,27.1148
1328,27.1228
1329,27.0979
1330,27.0706
1331,27.0535
1332,27.0533
1333,27.0432
1334,27.049
1335,27.0361
1336,27.0233
1337,27.0045
1338,27.0025
1339,27.0058
1340,26.9969
1341,26.988
1342,26.9703
1343,26.961
1344,26.9616
1345,26.957
1346,26.9329
1347,26.8996
1348,26.8605
1349,26.8285
1350,26.7971
1351,26.7866
1352,26.7944
1353,26.8061
1354,26.8087
1355,26.8066
1356,26.7938
1357,26.792
1358,26.7962
1359,26.7931
1360,26.7719
1361,26.7423
1362,26.7218
1363,26.7253
1364,26.7305
1365,26.734
1366,26.7498
1367,26.7696
1368,26.7707
1369,26.7653
1370,26.7666
1371,26.7708
1372,26.7685
1373,26.7669
1374,26.7815
1375,26.7679
1376,26.7721
1377,26.7918
1378,26.8254
1379,26.8393
1380,26.8532
1381,26.8734
1382,26.8951
1383,26.8989
1384,26.9106
1385,26.9212
1386,26.9213
1387,26.9118
1388,26.8917
1389,26.8724
1390,26.8588
1391,26.8307
1392,26.8013
1393,26.7952
1394,26.7865
1395,26.793
1396,26.8002
1397,26.8277
1398,26.8539
1399,26.8933
1400,26.9389
1401,26.9743
1402,26.9999
1403,26.9991
1404,26.987
1405,27.0055
1406,27.0345
1407,27.0423
1408,27.0501
1409,27.0333
1410,27.018
1411,27.0139
1412,27.0116
1413,27.015
1414,27.0277
1415,27.042
1416,27.0532
1417,27.0649
1418,27.0819
1419,27.0909
1420,27.0987
1421,27.096
1422,27.0801
1423,27.066
1424,27.0708
1425,27.0858
1426,27.0973
1427,27.107
1428,27.1156
1429,27.1236
1430,27.1354
1431,27.1389
1432,27.1369
1433,27.1444
1434,27.1607
1435,27.1676
1436,27.1754
1437,27.1852
1438,27.2016
1439,27.2063
1440,27.1986
1441,27.1849
1442,27.1808
1443,27.1684
1444,27.1422
1445,27.1319
1446,27.1306
1447,27.1239
1448,27.1137
1449,27.0961
1450,27.087
1451,27.0938
1452,27.1049
1453,27.1062
1454,27.0914
1455,27.0688
1456,27.0463
1457,27.0272
1458,27.0285
1459,27.0345
1460,27.0479
1461,27.0454
1462,27.0355
1463,27.0299
1464,27.0319
1465,27.0568
1466,27.0969
1467,27.099
1468,27.0735
1469,27.0328
1470,26.9991
1471,26.9784
1472,26.9619
1473,26.9372
1474,26.9289
1475,26.9268
1476,26.9223
1477,26.9292
1478,26.9292
1479,26.9401
1480,26.932
1481,26.9018
1482,26.8468
1483,26.7947
1484,26.7363
1485,26.6952
1486,26.6683
1487,26.6565
1488,26.6668
1489,26.672
1490,26.6885
1491,26.7302
1492,26.7525
1493,26.7425
1494,26.7337
1495,26.7256
1496,26.7178
1497,26.7066
1498,26.7057
1499,26.7067
1500,26.7196
1501,26.7516
1502,26.8123
1503,26.8652
1504,26.9356
1505,27.0195
1506,27.0904
1507,27.1395
1508,27.1577
1509,27.139
1510,27.1429
1511,27.138
1512,27.1396
1513,27.1183
1514,27.0924
1515,27.0936
1516,27.1063
1517,27.1319
1518,27.1891
1519,27.2742
1520,27.354
1521,27.3985
1522,27.4237
1523,27.4501
1524,27.459
1525,27.4347
1526,27.4009
1527,27.3642
1528,27.3327
1529,27.3264
1530,27.3601
1531,27.3868
1532,27.3957
1533,27.3969
1534,27.4049
1535,27.4456
1536,27.4948
1537,27.5412
1538,27.5799
1539,27.6273
1540,27.663
1541,27.6385
1542,27.6038
1543,27.5979
1544,27.6169
1545,27.6445
1546,27.6783
1547,27.7281
1548,27.7656
1549,27.8
1550,27.8075
1551,27.7777
1552,27.7502
1553,27.7221
1554,27.6861
1555,27.6624
1556,27.6426
1557,27.6168
1558,27.6185
1559,27.6421
1560,27.6571
1561,27.6619
1562,27.6706
1563,27.718
1564,27.7805
1565,27.8289
1566,27.8729
1567,27.9235
1568,27.9783
1569,28.0447
1570,28.0963
1571,28.1234
1572,28.137
1573,28.1357
1574,28.1137
1575,28.0671
1576,28.0392
1577,28.0063
1578,27.9761
1579,27.9679
1580,27.9802
1581,28.0117
1582,28.034
1583,28.0108
1584,27.9799
1585,27.9363
1586,27.8799
1587,27.8406
1588,27.8236
1589,27.8224
1590,27.8341
1591,27.8209
1592,27.8007
1593,27.7811
1594,27.7625
1595,27.743
1596,27.7287
1597,27.7172
1598,27.6866
1599,27.644
1600,27.615
1601,27.6052
1602,27.6077
1603,27.615
1604,27.6049
1605,27.5913
1606,27.5746
1607,27.5484
1608,27.5175
1609,27.4929
1610,27.4559
1611,27.4111
1612,27.375
1613,27.3564
1614,27.3423
1615,27.3517
1616,27.3738
1617,27.4028
1618,27.4496
1619,27.4658
1620,27.4785
1621,27.5045
1622,27.5128
1623,27.5284
1624,27.5672
1625,27.603
1626,27.5926
1627,27.5753
1628,27.5428
1629,27.5275
1630,27.5284
1631,27.5379
1632,27.5523
1633,27.5518
1634,27.5441
1635,27.5536
1636,27.5438
1637,27.5193
1638,27.4811
1639,27.4339
1640,27.3854
1641,27.3498
1642,27.3228
1643,27.2927
1644,27.2751
1645,27.2572
1646,27.2313
1647,27.1909
1648,27.1393
1649,27.0845
1650,27.0374
1651,27.0014
1652,26.9534
1653,26.9073
1654,26.8638
1655,26.821
1656,26.78
1657,26.7327
1658,26.6871
1659,26.6319
1660,26.5759
1661,26.523
1662,26.4697
1663,26.4243
1664,26.3882
1665,26.3636
1666,26.335
1667,26.2896
1668,26.2516
1669,26.2107
1670,26.1568
1671,26.1129
1672,26.0678
1673,26.0174
1674,25.9516
1675,25.8726
1676,25.7935
1677,25.7152
1678,25.6412
1679,25.5815
1680,25.5263
1681,25.4934
1682,25.4675
1683,25.4632
1684,25.4463
1685,25.4202
1686,25.3981
1687,25.3848
1688,25.3831
1689,25.3727
1690,25.3285
1691,25.278
1692,25.2456
1693,25.2031
1694,25.1465
1695,25.0981
1696,25.0744
1697,25.0536
1698,25.0357
1699,25.0089
1700,24.9805
1701,24.958
1702,24.9638
1703,24.9854
1704,24.9922
1705,24.9608
1706,24.9222
1707,24.8784
1708,24.813
1709,24.7553
1710,24.7138
1711,24.6905
1712,24.6818
1713,24.6574
1714,24.6204
1715,24.5633
1716,24.5347
1717,24.5249
1718,24.5417
1719,24.5353
1720,24.5035
1721,24.4699
1722,24.4185
1723,24.3771
1724,24.3515
1725,24.3213
1726,24.2757
1727,24.2576
1728,24.2715
1729,24.2833
1730,24.2655
1731,24.2704
1732,24.2879
1733,24.3
1734,24.2742
1735,24.246
1736,24.2405
1737,24.2247
1738,24.1961
1739,24.1667
1740,24.1537
1741,24.1255
1742,24.0675
1743,24.0092
1744,23.9647
1745,23.9348
1746,23.8896
1747,23.8554
1748,23.8392
1749,23.8203
1750,23.8063
1751,23.784
1752,23.7647
1753,23.7625
1754,23.7579
1755,23.756
1756,23.7365
1757,23.7222
1758,23.7088
1759,23.6861
1760,23.6605
1761,23.6542
1762,23.6399
1763,23.6248
1764,23.621
1765,23.603
1766,23.5879
1767,23.5813
1768,23.5881
1769,23.5932
1770,23.6212
1771,23.6796
1772,23.7098
1773,23.7381
1774,23.7652
1775,23.7618
1776,23.7766
1777,23.7658
1778,23.7407
1779,23.7345
1780,23.729
1781,23.7175
1782,23.7261
1783,23.7522
1784,23.7583
1785,23.7435
1786,23.749
1787,23.7812
1788,23.8133
1789,23.8198
1790,23.8075
1791,23.7803
1792,23.745
1793,23.7312
1794,23.7168
1795,23.6983
1796,23.6949
1797,23.705
1798,23.7214
1799,23.7335
1800,23.7339
1801,23.7452
1802,23.7665
1803,23.7744
1804,23.7845
1805,23.7668
1806,23.7668
1807,23.7715
1808,23.7939
1809,23.8323
1810,23.8503
1811,23.859
1812,23.8738
1813,23.9184
1814,23.9646
1815,24.0053
1816,24.0375
1817,24.06
1818,24.0815
1819,24.0988
1820,24.1064
1821,24.0942
1822,24.0731
1823,24.0236
1824,23.9612
1825,23.9332
1826,23.9268
1827,23.9161
1828,23.8968
1829,23.8872
1830,23.8435
1831,23.8174
1832,23.8104
1833,23.8262
1834,23.8377
1835,23.8312
1836,23.8354
1837,23.8429
1838,23.8293
1839,23.7898
1840,23.7508
1841,23.7209
1842,23.6915
1843,23.6649
1844,23.6215
1845,23.5901
1846,23.6023
1847,23.6607
1848,23.7013
1849,23.7336
1850,23.7498
1851,23.7541
1852,23.7913
1853,23.8184
1854,23.8677
1855,23.904
1856,23.9409
1857,23.9959
1858,24.0387
1859,24.0803
1860,24.0843
1861,24.0815
1862,24.103
1863,24.1182
1864,24.1292
1865,24.1483
1866,24.2152
1867,24.2643
1868,24.2864
1869,24.2884
1870,24.285
1871,24.2827
1872,24.2754
1873,24.2769
1874,24.287
1875,24.3205
1876,24.3701
1877,24.4324
1878,24.4712
1879,24.4946
1880,24.5238
1881,24.5852
1882,24.642
1883,24.693
1884,24.7405
1885,24.7962
1886,24.8907
1887,24.9969
1888,25.0793
1889,25.1244
1890,25.1655
1891,25.2194
1892,25.2573
1893,25.2691
1894,25.274
