,NINO_CESM2_11
194,27.1678
195,27.1709
196,27.1973
197,27.1852
198,27.1935
199,27.1801
200,27.1504
201,27.1318
202,27.1233
203,27.101
204,27.0808
205,27.0781
206,27.0803
207,27.0747
208,27.0563
209,27.033
210,27.0046
211,26.9834
212,26.9638
213,26.9663
214,26.965
215,26.9495
216,26.9311
217,26.9157
218,26.8957
219,26.8726
220,26.8608
221,26.8615
222,26.8504
223,26.8152
224,26.7681
225,26.72
226,26.6779
227,26.6427
228,26.6207
229,26.6061
230,26.5884
231,26.5654
232,26.5425
233,26.5084
234,26.4886
235,26.4594
236,26.4215
237,26.3789
238,26.3243
239,26.2672
240,26.2096
241,26.1505
242,26.0921
243,26.036
244,25.985
245,25.929
246,25.8767
247,25.8411
248,25.8016
249,25.7705
250,25.7344
251,25.7069
252,25.6759
253,25.6661
254,25.6733
255,25.6749
256,25.6706
257,25.6647
258,25.655
259,25.6402
260,25.6296
261,25.6046
262,25.5739
263,25.5503
264,25.5126
265,25.4364
266,25.3631
267,25.2949
268,25.2354
269,25.1759
270,25.1188
271,25.0981
272,25.1051
273,25.1254
274,25.1631
275,25.1948
276,25.189
277,25.1838
278,25.202
279,25.2402
280,25.2463
281,25.2378
282,25.2522
283,25.264
284,25.2847
285,25.3317
286,25.3664
287,25.3611
288,25.3597
289,25.3661
290,25.3587
291,25.3292
292,25.3047
293,25.2996
294,25.2985
295,25.2797
296,25.266
297,25.2762
298,25.3019
299,25.3241
300,25.3331
301,25.3564
302,25.3739
303,25.371
304,25.3564
305,25.3368
306,25.3367
307,25.3374
308,25.3413
309,25.3674
310,25.4161
311,25.4748
312,25.5261
313,25.5608
314,25.5547
315,25.53
316,25.5295
317,25.5176
318,25.5115
319,25.5161
320,25.5456
321,25.5947
322,25.6436
323,25.6792
324,25.7147
325,25.7347
326,25.7479
327,25.7589
328,25.7677
329,25.7855
330,25.7901
331,25.7969
332,25.8188
333,25.8318
334,25.8553
335,25.8548
336,25.8358
337,25.8029
338,25.7643
339,25.7325
340,25.7097
341,25.6872
342,25.682
343,25.6834
344,25.6929
345,25.7152
346,25.7359
347,25.7532
348,25.7735
349,25.8013
350,25.8324
351,25.8672
352,25.8914
353,25.9112
354,25.929
355,25.9376
356,25.9238
357,25.9103
358,25.8927
359,25.884
360,25.8622
361,25.849
362,25.8296
363,25.8205
364,25.8121
365,25.8043
366,25.7987
367,25.7949
368,25.8069
369,25.8102
370,25.8181
371,25.8142
372,25.8263
373,25.8431
374,25.8582
375,25.8538
376,25.8478
377,25.8589
378,25.9016
379,25.9426
380,25.9492
381,25.9662
382,25.9802
383,25.9888
384,26.006
385,26.0311
386,26.0541
387,26.0718
388,26.0731
389,26.0654
390,26.0547
391,26.0634
392,26.1049
393,26.1433
394,26.1559
395,26.1433
396,26.1234
397,26.1076
398,26.0921
399,26.0937
400,26.1089
401,26.1177
402,26.1295
403,26.1312
404,26.1293
405,26.149
406,26.1955
407,26.2302
408,26.2542
409,26.2747
410,26.2859
411,26.2925
412,26.276
413,26.2529
414,26.2493
415,26.2621
416,26.2651
417,26.254
418,26.2563
419,26.2738
420,26.3063
421,26.3349
422,26.3491
423,26.3821
424,26.4302
425,26.4688
426,26.5254
427,26.6088
428,26.6544
429,26.6634
430,26.6834
431,26.6909
432,26.6819
433,26.713
434,26.7516
435,26.7609
436,26.7631
437,26.7644
438,26.7728
439,26.7745
440,26.7849
441,26.7861
442,26.7985
443,26.8094
444,26.8208
445,26.8477
446,26.8908
447,26.9352
448,26.9591
449,26.9653
450,26.9895
451,27.014
452,27.064
453,27.1397
454,27.1685
455,27.1938
456,27.2198
457,27.2396
458,27.2524
459,27.241
460,27.2455
461,27.2506
462,27.2552
463,27.2682
464,27.3067
465,27.3545
466,27.3903
467,27.4024
468,27.4308
469,27.4971
470,27.5681
471,27.6311
472,27.6527
473,27.6556
474,27.6517
475,27.6581
476,27.7
477,27.7348
478,27.7555
479,27.7622
480,27.78
481,27.7835
482,27.7822
483,27.7797
484,27.7948
485,27.8239
486,27.8397
487,27.863
488,27.9048
489,27.968
490,28.0322
491,28.0886
492,28.1343
493,28.1453
494,28.1165
495,28.0836
496,28.046
497,27.9877
498,27.9405
499,27.918
500,27.8834
501,27.8605
502,27.848
503,27.854
504,27.8708
505,27.9041
506,27.9273
507,27.952
508,28.0092
509,28.0629
510,28.0877
511,28.0849
512,28.0895
513,28.1138
514,28.1161
515,28.1299
516,28.1391
517,28.1449
518,28.1311
519,28.1095
520,28.0942
521,28.084
522,28.0781
523,28.0568
524,28.0296
525,28.0141
526,27.9949
527,27.9805
528,27.9716
529,27.9777
530,27.9719
531,27.9711
532,27.9879
533,28.0009
534,28.0089
535,28.0146
536,27.9972
537,27.9802
538,27.9546
539,27.9339
540,27.9377
541,27.9448
542,27.9445
543,27.9086
544,27.8609
545,27.8163
546,27.7747
547,27.7509
548,27.7389
549,27.754
550,27.7604
551,27.7489
552,27.7353
553,27.7204
554,27.7005
555,27.6785
556,27.633
557,27.5858
558,27.5562
559,27.5261
560,27.5003
561,27.4882
562,27.4654
563,27.4543
564,27.4414
565,27.4246
566,27.4132
567,27.4117
568,27.4138
569,27.409
570,27.3875
571,27.3744
572,27.3543
573,27.3407
574,27.3324
575,27.3076
576,27.2969
577,27.2925
578,27.2871
579,27.277
580,27.2877
581,27.29
582,27.2918
583,27.2918
584,27.279
585,27.2685
586,27.2482
587,27.2386
588,27.249
589,27.2448
590,27.2199
591,27.2244
592,27.2228
593,27.2208
594,27.2251
595,27.2155
596,27.1854
597,27.1666
598,27.1562
599,27.14
600,27.1289
601,27.1262
602,27.126
603,27.114
604,27.1025
605,27.0861
606,27.0678
607,27.0367
608,26.9987
609,26.9476
610,26.8951
611,26.8363
612,26.7946
613,26.7596
614,26.7463
615,26.729
616,26.6974
617,26.6876
618,26.6957
619,26.6852
620,26.6724
621,26.6637
622,26.654
623,26.6503
624,26.636
625,26.6417
626,26.6425
627,26.6393
628,26.6446
629,26.6521
630,26.6644
631,26.6901
632,26.699
633,26.7327
634,26.7663
635,26.761
636,26.769
637,26.7966
638,26.8038
639,26.8123
640,26.7934
641,26.7829
642,26.7926
643,26.8238
644,26.8354
645,26.8677
646,26.8891
647,26.8946
648,26.9025
649,26.9164
650,26.9273
651,26.9413
652,26.9567
653,26.9667
654,26.977
655,26.9931
656,27.0016
657,26.9903
658,26.9857
659,26.9878
660,26.981
661,26.9677
662,26.9393
663,26.9354
664,26.9476
665,26.9745
666,27.0085
667,27.0386
668,27.0577
669,27.0483
670,27.0363
671,27.0249
672,27.0286
673,27.0498
674,27.0809
675,27.1353
676,27.1759
677,27.1872
678,27.2335
679,27.2599
680,27.2715
681,27.2837
682,27.3012
683,27.2992
684,27.2924
685,27.2961
686,27.3205
687,27.3614
688,27.3791
689,27.3932
690,27.4182
691,27.4662
692,27.5103
693,27.5443
694,27.5548
695,27.546
696,27.5202
697,27.5023
698,27.4872
699,27.4875
700,27.4841
701,27.484
702,27.494
703,27.498
704,27.5035
705,27.5107
706,27.5252
707,27.5473
708,27.5711
709,27.5837
710,27.5923
711,27.6226
712,27.6587
713,27.68
714,27.6854
715,27.6997
716,27.6961
717,27.6953
718,27.7003
719,27.7191
720,27.7246
721,27.7255
722,27.7274
723,27.7126
724,27.6839
725,27.6668
726,27.6599
727,27.6391
728,27.5998
729,27.5783
730,27.5689
731,27.567
732,27.577
733,27.5922
734,27.6144
735,27.6492
736,27.6995
737,27.7599
738,27.7938
739,27.803
740,27.7839
741,27.7637
742,27.7728
743,27.7899
744,27.8066
745,27.8309
746,27.8482
747,27.8323
748,27.8275
749,27.8314
750,27.8233
751,27.8082
752,27.7983
753,27.7982
754,27.8031
755,27.8217
756,27.8506
757,27.8872
758,27.9235
759,27.9683
760,28.01
761,28.0228
762,28.0188
763,28.0319
764,28.048
765,28.0564
766,28.054
767,28.0358
768,28.0359
769,28.0472
770,28.0395
771,28.0252
772,28.0125
773,27.9845
774,27.9711
775,27.943
776,27.9147
777,27.8786
778,27.868
779,27.8429
780,27.8311
781,27.8529
782,27.8642
783,27.8884
784,27.9458
785,28.0043
786,28.0584
787,28.081
788,28.08
789,28.0897
790,28.1035
791,28.1061
792,28.0942
793,28.0619
794,28.0616
795,28.0686
796,28.0746
797,28.0934
798,28.124
799,28.1374
800,28.1643
801,28.2088
802,28.2657
803,28.2989
804,28.3196
805,28.3496
806,28.3359
807,28.3371
808,28.3531
809,28.3779
810,28.4111
811,28.4273
812,28.4236
813,28.397
814,28.3804
815,28.3799
816,28.3742
817,28.3641
818,28.3846
819,28.4186
820,28.456
821,28.4945
822,28.5408
823,28.6008
824,28.662
825,28.7115
826,28.7558
827,28.7962
828,28.8125
829,28.821
830,28.8266
831,28.8472
832,28.8616
833,28.8676
834,28.8667
835,28.8627
836,28.8731
837,28.8698
838,28.8526
839,28.8415
840,28.8265
841,28.8075
842,28.8165
843,28.8376
844,28.859
845,28.8778
846,28.8876
847,28.8902
848,28.8977
849,28.9358
850,28.9923
851,29.0378
852,29.0578
853,29.0471
854,29.0364
855,29.0393
856,29.03
857,29.0119
858,28.9955
859,28.987
860,28.9931
861,28.9909
862,29.0075
863,29.0159
864,29.0086
865,29.0304
866,29.0446
867,29.0468
868,29.0308
869,29.0115
870,28.9959
871,28.9765
872,28.9603
873,28.9386
874,28.913
875,28.9064
876,28.8978
877,28.8772
878,28.8666
879,28.8576
880,28.847
881,28.8565
882,28.8442
883,28.843
884,28.8197
885,28.8061
886,28.784
887,28.7823
888,28.7675
889,28.7672
890,28.8013
891,28.8366
892,28.8666
893,28.8845
894,28.8934
895,28.8841
896,28.8604
897,28.8234
898,28.7748
899,28.7308
900,28.6945
901,28.6739
902,28.661
903,28.646
904,28.6199
905,28.6002
906,28.5874
907,28.5753
908,28.5499
909,28.5086
910,28.4671
911,28.4323
912,28.3835
913,28.3237
914,28.2673
915,28.2029
916,28.1163
917,28.0401
918,27.9721
919,27.9213
920,27.8904
921,27.9175
922,28.0031
923,28.0544
924,28.079
925,28.0972
926,28.0976
927,28.0664
928,27.9997
929,27.9235
930,27.8445
931,27.7772
932,27.7237
933,27.6941
934,27.675
935,27.6452
936,27.6082
937,27.5681
938,27.5124
939,27.4657
940,27.4326
941,27.3927
942,27.3442
943,27.2851
944,27.2261
945,27.1902
946,27.1635
947,27.1243
948,27.0869
949,27.0371
950,26.9571
951,26.8787
952,26.8082
953,26.7622
954,26.7493
955,26.7608
956,26.7537
957,26.7281
958,26.6932
959,26.6465
960,26.5866
961,26.554
962,26.5331
963,26.5174
964,26.5196
965,26.5245
966,26.5253
967,26.5225
968,26.5336
969,26.5536
970,26.5705
971,26.5723
972,26.5759
973,26.5866
974,26.6035
975,26.6224
976,26.6159
977,26.5847
978,26.561
979,26.5449
980,26.5221
981,26.5032
982,26.4899
983,26.4654
984,26.4261
985,26.403
986,26.4159
987,26.4387
988,26.4398
989,26.4203
990,26.4189
991,26.4202
992,26.403
993,26.3905
994,26.4021
995,26.4027
996,26.4009
997,26.3877
998,26.389
999,26.4119
1000,26.4177
1001,26.4077
1002,26.3984
1003,26.3916
1004,26.39
1005,26.386
1006,26.3957
1007,26.4039
1008,26.4206
1009,26.4246
1010,26.4184
1011,26.4036
1012,26.4142
1013,26.4516
1014,26.5144
1015,26.5627
1016,26.5529
1017,26.522
1018,26.4899
1019,26.472
1020,26.4609
1021,26.449
1022,26.4485
1023,26.4406
1024,26.4278
1025,26.4437
1026,26.4523
1027,26.4719
1028,26.5026
1029,26.5056
1030,26.5169
1031,26.522
1032,26.543
1033,26.5584
1034,26.5487
1035,26.5428
1036,26.5448
1037,26.5053
1038,26.4525
1039,26.4225
1040,26.4216
1041,26.4328
1042,26.4412
1043,26.4531
1044,26.452
1045,26.4547
1046,26.4487
1047,26.446
1048,26.4493
1049,26.4372
1050,26.4296
1051,26.4335
1052,26.4371
1053,26.4566
1054,26.4756
1055,26.4638
1056,26.4421
1057,26.441
1058,26.4641
1059,26.5153
1060,26.5784
1061,26.6103
1062,26.6341
1063,26.6472
1064,26.6332
1065,26.6175
1066,26.6219
1067,26.6206
1068,26.6263
1069,26.6151
1070,26.598
1071,26.5626
1072,26.5242
1073,26.5069
1074,26.5095
1075,26.541
1076,26.5658
1077,26.5962
1078,26.6108
1079,26.6076
1080,26.6038
1081,26.5926
1082,26.5905
1083,26.594
1084,26.6198
1085,26.6319
1086,26.6131
1087,26.5917
1088,26.5755
1089,26.5694
1090,26.5616
1091,26.5594
1092,26.5583
1093,26.5487
1094,26.5722
1095,26.5856
1096,26.6082
1097,26.6363
1098,26.6553
1099,26.661
1100,26.6579
1101,26.635
1102,26.5974
1103,26.5655
1104,26.5376
1105,26.5217
1106,26.5069
1107,26.4937
1108,26.5026
1109,26.5135
1110,26.5301
1111,26.5413
1112,26.5274
1113,26.5202
1114,26.5229
1115,26.5286
1116,26.5399
1117,26.5397
1118,26.5467
1119,26.5559
1120,26.5742
1121,26.5946
1122,26.5987
1123,26.6058
1124,26.6388
1125,26.6601
1126,26.6696
1127,26.6901
1128,26.6838
1129,26.6869
1130,26.6979
1131,26.7125
1132,26.7291
1133,26.7557
1134,26.7797
1135,26.7976
1136,26.782
1137,26.7555
1138,26.7309
1139,26.7192
1140,26.7002
1141,26.6898
1142,26.6792
1143,26.6636
1144,26.6696
1145,26.694
1146,26.7098
1147,26.7056
1148,26.7053
1149,26.6885
1150,26.6855
1151,26.6901
1152,26.6906
1153,26.7059
1154,26.7159
1155,26.7089
1156,26.7051
1157,26.7221
1158,26.7524
1159,26.7926
1160,26.8387
1161,26.8548
1162,26.8406
1163,26.8269
1164,26.8302
1165,26.8209
1166,26.8313
1167,26.8527
1168,26.859
1169,26.8765
1170,26.9125
1171,26.947
1172,26.9848
1173,27.0158
1174,27.0334
1175,27.0233
1176,27.0306
1177,27.0463
1178,27.0796
1179,27.114
1180,27.1144
1181,27.1115
1182,27.1222
1183,27.1419
1184,27.1802
1185,27.2083
1186,27.213
1187,27.2295
1188,27.2842
1189,27.3664
1190,27.4131
1191,27.4516
1192,27.4907
1193,27.5291
1194,27.5863
1195,27.6028
1196,27.6315
1197,27.7099
1198,27.7629
1199,27.7904
1200,27.8152
1201,27.8509
1202,27.8887
1203,27.9064
1204,27.9258
1205,27.9287
1206,27.9219
1207,27.9095
1208,27.9157
1209,27.9191
1210,27.9379
1211,27.9537
1212,27.986
1213,28.0076
1214,28.0182
1215,28.0618
1216,28.1043
1217,28.1259
1218,28.1345
1219,28.1515
1220,28.1579
1221,28.148
1222,28.1399
1223,28.1249
1224,28.1009
1225,28.0757
1226,28.0582
1227,28.0623
1228,28.0688
1229,28.0852
1230,28.1062
1231,28.1247
1232,28.17
1233,28.2252
1234,28.2831
1235,28.3407
1236,28.384
1237,28.4079
1238,28.3794
1239,28.3423
1240,28.3141
1241,28.3064
1242,28.329
1243,28.3479
1244,28.3472
1245,28.3365
1246,28.3439
1247,28.3672
1248,28.3983
1249,28.4135
1250,28.4022
1251,28.3723
1252,28.3501
1253,28.3354
1254,28.3117
1255,28.2896
1256,28.2851
1257,28.2632
1258,28.2503
1259,28.2299
1260,28.2362
1261,28.2496
1262,28.242
1263,28.2389
1264,28.2545
1265,28.273
1266,28.2698
1267,28.2374
1268,28.2069
1269,28.1645
1270,28.1148
1271,28.0761
1272,28.0505
1273,28.0252
1274,28.0142
1275,27.9941
1276,27.9679
1277,27.9428
1278,27.9228
1279,27.8958
1280,27.8697
1281,27.8556
1282,27.8563
1283,27.8582
1284,27.8645
1285,27.88
1286,27.9023
1287,27.9115
1288,27.9001
1289,27.8911
1290,27.882
1291,27.8586
1292,27.8268
1293,27.8047
1294,27.7748
1295,27.7501
1296,27.7375
1297,27.7391
1298,27.7333
1299,27.7162
1300,27.7001
1301,27.6839
1302,27.6558
1303,27.6309
1304,27.6127
1305,27.6039
1306,27.5792
1307,27.5386
1308,27.492
1309,27.4626
1310,27.4419
1311,27.3981
1312,27.3379
1313,27.2798
1314,27.2237
1315,27.1777
1316,27.1745
1317,27.168
1318,27.1914
1319,27.2104
1320,27.1983
1321,27.1894
1322,27.1911
1323,27.1751
1324,27.1328
1325,27.0879
1326,27.0251
1327,26.9671
1328,26.9131
1329,26.8911
1330,26.9035
1331,26.9007
1332,26.8933
1333,26.8791
1334,26.855
1335,26.8513
1336,26.8701
1337,26.8966
1338,26.9141
1339,26.9248
1340,26.9286
1341,26.9293
1342,26.9336
1343,26.9287
1344,26.9109
1345,26.8769
1346,26.8313
1347,26.8123
1348,26.8064
1349,26.8299
1350,26.8428
1351,26.8489
1352,26.8489
1353,26.8546
1354,26.85
1355,26.8324
1356,26.8123
1357,26.7802
1358,26.7479
1359,26.7102
1360,26.6746
1361,26.6399
1362,26.6202
1363,26.6246
1364,26.6328
1365,26.6351
1366,26.623
1367,26.6055
1368,26.591
1369,26.5932
1370,26.5894
1371,26.5607
1372,26.5335
1373,26.5281
1374,26.5342
1375,26.5276
1376,26.5137
1377,26.5005
1378,26.4841
1379,26.4831
1380,26.4668
1381,26.4589
1382,26.4662
1383,26.4888
1384,26.4967
1385,26.5146
1386,26.5415
1387,26.5502
1388,26.5553
1389,26.6034
1390,26.67
1391,26.7288
1392,26.7545
1393,26.7982
1394,26.8778
1395,26.9448
1396,26.9966
1397,27.0049
1398,27.0108
1399,27.0512
1400,27.1002
1401,27.1277
1402,27.1347
1403,27.153
1404,27.1502
1405,27.1548
1406,27.1706
1407,27.1898
1408,27.2149
1409,27.2521
1410,27.2508
1411,27.2416
1412,27.2508
1413,27.2868
1414,27.3399
1415,27.395
1416,27.4417
1417,27.4908
1418,27.5353
1419,27.5453
1420,27.5428
1421,27.5522
1422,27.5703
1423,27.584
1424,27.603
1425,27.6314
1426,27.6569
1427,27.6688
1428,27.6827
1429,27.6867
1430,27.6792
1431,27.6661
1432,27.6618
1433,27.6489
1434,27.6531
1435,27.665
1436,27.6823
1437,27.6886
1438,27.695
1439,27.6795
1440,27.6632
1441,27.6446
1442,27.643
1443,27.6435
1444,27.6298
1445,27.6231
1446,27.6299
1447,27.6279
1448,27.6187
1449,27.6262
1450,27.6445
1451,27.6545
1452,27.6499
1453,27.6481
1454,27.6659
1455,27.6749
1456,27.7016
1457,27.7135
1458,27.7082
1459,27.7072
1460,27.7015
1461,27.6851
1462,27.676
1463,27.6848
1464,27.6893
1465,27.6957
1466,27.6997
1467,27.6904
1468,27.703
1469,27.7167
1470,27.7171
1471,27.7018
1472,27.6962
1473,27.6962
1474,27.6766
1475,27.6735
1476,27.6777
1477,27.6798
1478,27.6814
1479,27.6681
1480,27.6581
1481,27.6565
1482,27.6586
1483,27.6644
1484,27.7082
1485,27.7521
1486,27.8009
1487,27.8424
1488,27.8517
1489,27.8634
1490,27.8586
1491,27.8597
1492,27.8405
1493,27.8255
1494,27.8107
1495,27.7967
1496,27.8199
1497,27.8291
1498,27.8208
1499,27.8257
1500,27.8183
1501,27.8205
1502,27.8429
1503,27.8832
1504,27.9437
1505,28.0187
1506,28.0747
1507,28.093
1508,28.1284
1509,28.1377
1510,28.1477
1511,28.1666
1512,28.1689
1513,28.1233
1514,28.0963
1515,28.099
1516,28.1298
1517,28.1709
1518,28.2292
1519,28.2909
1520,28.3319
1521,28.3639
1522,28.3645
1523,28.3709
1524,28.385
1525,28.3734
1526,28.35
1527,28.3316
1528,28.3239
1529,28.325
1530,28.3327
1531,28.356
1532,28.3854
1533,28.4151
1534,28.4443
1535,28.4682
1536,28.5021
1537,28.5084
1538,28.519
1539,28.53
1540,28.5572
1541,28.6101
1542,28.6778
1543,28.7439
1544,28.8137
1545,28.8975
1546,28.9776
1547,29.0188
1548,29.0522
1549,29.1014
1550,29.1505
1551,29.1821
1552,29.2147
1553,29.2195
1554,29.2048
1555,29.1755
1556,29.1543
1557,29.1395
1558,29.1301
1559,29.0955
1560,29.0752
1561,29.0474
1562,29.0449
1563,29.0553
1564,29.0757
1565,29.1117
1566,29.1508
1567,29.181
1568,29.2287
1569,29.2748
1570,29.311
1571,29.3478
1572,29.354
1573,29.3656
1574,29.3976
1575,29.4188
1576,29.442
1577,29.4481
1578,29.4563
1579,29.4608
1580,29.4588
1581,29.4566
1582,29.4619
1583,29.4633
1584,29.4807
1585,29.5073
1586,29.537
1587,29.535
1588,29.5148
1589,29.5149
1590,29.5388
1591,29.5504
1592,29.5682
1593,29.5681
1594,29.5799
1595,29.5944
1596,29.5973
1597,29.6181
1598,29.6287
1599,29.6274
1600,29.6335
1601,29.6303
1602,29.6213
1603,29.6121
1604,29.6118
1605,29.6081
1606,29.5998
1607,29.6044
1608,29.6184
1609,29.6306
1610,29.6332
1611,29.6343
1612,29.6461
1613,29.6418
1614,29.636
1615,29.6399
1616,29.6418
1617,29.6338
1618,29.6173
1619,29.6099
1620,29.5886
1621,29.5533
1622,29.5393
1623,29.5328
1624,29.5414
1625,29.522
1626,29.5233
1627,29.5325
1628,29.5388
1629,29.5565
1630,29.5625
1631,29.5652
1632,29.5627
1633,29.5543
1634,29.5466
1635,29.5448
1636,29.5285
1637,29.5256
1638,29.5105
1639,29.4826
1640,29.4478
1641,29.4134
1642,29.4059
1643,29.4039
1644,29.3858
1645,29.3504
1646,29.3246
1647,29.3097
1648,29.2823
1649,29.2602
1650,29.2301
1651,29.2021
1652,29.1744
1653,29.1733
1654,29.1801
1655,29.1739
1656,29.1429
1657,29.1205
1658,29.1043
1659,29.0742
1660,29.0397
1661,29.0299
1662,29.0418
1663,29.0333
1664,29.0038
1665,29.0036
1666,28.995
1667,28.9718
1668,28.9642
1669,28.9394
1670,28.9029
1671,28.8787
1672,28.8615
1673,28.8303
1674,28.8153
1675,28.7867
1676,28.7589
1677,28.732
1678,28.7052
1679,28.7209
1680,28.7571
1681,28.7605
1682,28.7502
1683,28.7362
1684,28.735
1685,28.7448
1686,28.744
1687,28.7355
1688,28.7264
1689,28.7305
1690,28.731
1691,28.7264
1692,28.7146
1693,28.7065
1694,28.7031
1695,28.6895
1696,28.6772
1697,28.6514
1698,28.6314
1699,28.6121
1700,28.5847
1701,28.57
1702,28.5713
1703,28.5726
1704,28.5624
1705,28.5509
1706,28.5454
1707,28.5495
1708,28.5246
1709,28.4827
1710,28.4479
1711,28.4049
1712,28.3718
1713,28.3503
1714,28.3312
1715,28.3246
1716,28.3325
1717,28.3565
1718,28.3617
1719,28.3621
1720,28.3355
1721,28.2931
1722,28.234
1723,28.168
1724,28.1042
1725,28.0808
1726,28.0895
1727,28.105
1728,28.1063
1729,28.1054
1730,28.0818
1731,28.0565
1732,28.0399
1733,28.0166
1734,27.989
1735,27.9867
1736,28.0037
1737,27.9983
1738,28.0143
1739,28.0377
1740,28.0336
1741,28.0382
1742,28.0424
1743,28.0296
1744,28.0328
1745,28.0094
1746,28.0058
1747,28.0235
1748,28.048
1749,28.0651
1750,28.0867
1751,28.0951
1752,28.1187
1753,28.1485
1754,28.1847
1755,28.2117
1756,28.2425
1757,28.2704
1758,28.2773
1759,28.2972
1760,28.3068
1761,28.3227
1762,28.3425
1763,28.3494
1764,28.3636
1765,28.3649
1766,28.3654
1767,28.3499
1768,28.3229
1769,28.3072
1770,28.2852
1771,28.285
1772,28.2896
1773,28.3219
1774,28.3523
1775,28.3998
1776,28.4727
1777,28.5448
1778,28.6007
1779,28.6267
1780,28.6515
1781,28.6458
1782,28.6397
1783,28.6136
1784,28.5784
1785,28.5439
1786,28.5087
1787,28.4938
1788,28.4623
1789,28.4446
1790,28.464
1791,28.4874
1792,28.5004
1793,28.5164
1794,28.5406
1795,28.5688
1796,28.5911
1797,28.6358
1798,28.6631
1799,28.6691
1800,28.6724
1801,28.6807
1802,28.6829
1803,28.6848
1804,28.6932
1805,28.7135
1806,28.7306
1807,28.7541
1808,28.7761
1809,28.7738
1810,28.7874
1811,28.7931
1812,28.8044
1813,28.7934
1814,28.7807
1815,28.7848
1816,28.7755
1817,28.7466
1818,28.7277
1819,28.6995
1820,28.6733
1821,28.6655
1822,28.6817
1823,28.717
1824,28.7418
1825,28.7515
1826,28.7785
1827,28.8158
1828,28.8378
1829,28.8329
1830,28.8415
1831,28.8435
1832,28.8326
1833,28.8105
1834,28.8067
1835,28.8086
1836,28.8103
1837,28.8065
1838,28.804
1839,28.7911
1840,28.7942
1841,28.7997
1842,28.8362
1843,28.8716
1844,28.8987
1845,28.8969
1846,28.9292
1847,28.967
1848,29.0073
1849,29.0412
1850,29.0728
1851,29.0808
1852,29.0893
1853,29.0826
1854,29.0834
1855,29.0821
1856,29.0916
1857,29.1249
1858,29.149
1859,29.1614
1860,29.1596
1861,29.1469
1862,29.1551
1863,29.1769
1864,29.1961
1865,29.1983
1866,29.1854
1867,29.1798
1868,29.1673
1869,29.1586
1870,29.1502
1871,29.1289
1872,29.0983
1873,29.0891
1874,29.072
1875,29.0539
1876,29.0329
1877,29.0051
1878,28.9956
1879,29.0031
1880,29.0033
1881,28.9922
1882,28.9724
1883,28.9749
1884,28.9899
1885,28.997
1886,29.0185
1887,29.0395
1888,29.0591
1889,29.0447
1890,29.0002
1891,28.9441
1892,28.9021
1893,28.9
1894,28.9011
