,NINO_CESM2_8
186,27.7124
187,27.7126
188,27.7166
189,27.7134
190,27.7084
191,27.691
192,27.6658
193,27.6322
194,27.6044
195,27.5696
196,27.5216
197,27.4787
198,27.4367
199,27.4205
200,27.4189
201,27.401
202,27.4031
203,27.4114
204,27.4253
205,27.4519
206,27.4834
207,27.5
208,27.501
209,27.4764
210,27.4638
211,27.4556
212,27.4555
213,27.4192
214,27.3955
215,27.3742
216,27.3471
217,27.3323
218,27.3296
219,27.3307
220,27.2986
221,27.2564
222,27.2402
223,27.2267
224,27.2452
225,27.2513
226,27.231
227,27.2165
228,27.1942
229,27.1731
230,27.1529
231,27.1558
232,27.1483
233,27.1452
234,27.1121
235,27.0619
236,27.016
237,26.9909
238,26.9671
239,26.9351
240,26.8898
241,26.8639
242,26.8348
243,26.798
244,26.7592
245,26.745
246,26.7354
247,26.7052
248,26.6802
249,26.6545
250,26.6293
251,26.607
252,26.5803
253,26.5356
254,26.5035
255,26.4762
256,26.4784
257,26.4898
258,26.508
259,26.5201
260,26.5254
261,26.5352
262,26.5245
263,26.5333
264,26.538
265,26.5376
266,26.5172
267,26.4946
268,26.4521
269,26.3939
270,26.3807
271,26.3964
272,26.4195
273,26.4265
274,26.4236
275,26.421
276,26.4427
277,26.4649
278,26.4999
279,26.5206
280,26.5162
281,26.4851
282,26.4451
283,26.4171
284,26.4122
285,26.4263
286,26.4027
287,26.3705
288,26.3371
289,26.2966
290,26.2588
291,26.2561
292,26.2709
293,26.2852
294,26.2934
295,26.3123
296,26.3501
297,26.3815
298,26.3921
299,26.3901
300,26.3668
301,26.3191
302,26.2744
303,26.2469
304,26.2581
305,26.2926
306,26.3362
307,26.3873
308,26.4269
309,26.4514
310,26.4668
311,26.5025
312,26.5494
313,26.5838
314,26.5789
315,26.5851
316,26.5865
317,26.5825
318,26.5616
319,26.5229
320,26.4964
321,26.5282
322,26.5805
323,26.6322
324,26.6918
325,26.7529
326,26.7997
327,26.8148
328,26.8115
329,26.8197
330,26.8231
331,26.8161
332,26.8151
333,26.8255
334,26.8302
335,26.8404
336,26.8419
337,26.8344
338,26.8502
339,26.8642
340,26.8654
341,26.8623
342,26.8547
343,26.8508
344,26.8347
345,26.8245
346,26.8235
347,26.8265
348,26.8294
349,26.8247
350,26.8287
351,26.8592
352,26.8907
353,26.9033
354,26.8939
355,26.8861
356,26.8677
357,26.8507
358,26.8257
359,26.8034
360,26.791
361,26.7814
362,26.783
363,26.7889
364,26.8107
365,26.8473
366,26.8695
367,26.9086
368,26.9282
369,26.9285
370,26.9155
371,26.9067
372,26.9368
373,26.97
374,27.0088
375,27.0308
376,27.0477
377,27.058
378,27.0453
379,27.0499
380,27.0517
381,27.0616
382,27.0783
383,27.118
384,27.1517
385,27.1355
386,27.1148
387,27.1119
388,27.1145
389,27.1099
390,27.1187
391,27.153
392,27.1878
393,27.2076
394,27.1958
395,27.1775
396,27.1497
397,27.1129
398,27.0985
399,27.0973
400,27.0869
401,27.0759
402,27.073
403,27.0911
404,27.1186
405,27.1286
406,27.1353
407,27.1684
408,27.1969
409,27.2498
410,27.2873
411,27.3159
412,27.3218
413,27.3036
414,27.2757
415,27.2763
416,27.2954
417,27.3258
418,27.3523
419,27.3616
420,27.3797
421,27.4059
422,27.4166
423,27.4422
424,27.5259
425,27.6095
426,27.692
427,27.7303
428,27.7435
429,27.7586
430,27.7645
431,27.7518
432,27.7846
433,27.8219
434,27.8346
435,27.8355
436,27.8532
437,27.8381
438,27.8211
439,27.8143
440,27.8124
441,27.8159
442,27.8265
443,27.8592
444,27.9042
445,27.9509
446,27.979
447,27.9904
448,28.0025
449,28.0297
450,28.08
451,28.1194
452,28.1375
453,28.1421
454,28.115
455,28.0753
456,28.0534
457,28.0697
458,28.0975
459,28.1223
460,28.154
461,28.1985
462,28.2595
463,28.3033
464,28.3228
465,28.3448
466,28.3872
467,28.4171
468,28.4426
469,28.4649
470,28.4847
471,28.5137
472,28.5515
473,28.6036
474,28.6514
475,28.6849
476,28.6974
477,28.7036
478,28.7444
479,28.7885
480,28.8214
481,28.8848
482,28.9565
483,29.0341
484,29.0926
485,29.1344
486,29.167
487,29.1706
488,29.134
489,29.1008
490,29.0546
491,28.9901
492,28.9356
493,28.8886
494,28.86
495,28.878
496,28.9095
497,28.9676
498,29.0186
499,29.028
500,29.0434
501,29.046
502,29.0411
503,29.0239
504,29.0178
505,29.0388
506,29.1006
507,29.1479
508,29.1919
509,29.239
510,29.2564
511,29.2304
512,29.187
513,29.1442
514,29.1057
515,29.0796
516,29.0693
517,29.0659
518,29.0587
519,29.0423
520,29.0366
521,29.039
522,29.0257
523,29.0102
524,29.0094
525,29.0024
526,28.9997
527,29.0025
528,28.9988
529,28.9874
530,28.9845
531,28.9695
532,28.9625
533,28.9516
534,28.9282
535,28.9169
536,28.9129
537,28.8848
538,28.8529
539,28.8181
540,28.7878
541,28.774
542,28.7416
543,28.7139
544,28.6936
545,28.6916
546,28.6984
547,28.7119
548,28.7074
549,28.6876
550,28.6632
551,28.6303
552,28.5882
553,28.5565
554,28.5193
555,28.4871
556,28.4521
557,28.4002
558,28.3568
559,28.3353
560,28.3296
561,28.3156
562,28.3068
563,28.2882
564,28.2753
565,28.2541
566,28.2191
567,28.1878
568,28.1503
569,28.1078
570,28.0428
571,27.9735
572,27.9172
573,27.8791
574,27.8452
575,27.8282
576,27.8329
577,27.8337
578,27.8057
579,27.759
580,27.7134
581,27.6797
582,27.6466
583,27.5967
584,27.5251
585,27.4762
586,27.4541
587,27.4526
588,27.445
589,27.4229
590,27.3694
591,27.3038
592,27.247
593,27.2138
594,27.1821
595,27.1442
596,27.1136
597,27.0948
598,27.0807
599,27.0598
600,27.0612
601,27.0619
602,27.0638
603,27.0511
604,27.0245
605,26.9878
606,26.9598
607,26.9494
608,26.928
609,26.8816
610,26.8429
611,26.8338
612,26.8211
613,26.801
614,26.771
615,26.7364
616,26.6842
617,26.6407
618,26.5995
619,26.5852
620,26.5868
621,26.5939
622,26.5858
623,26.5746
624,26.5595
625,26.5323
626,26.5113
627,26.4774
628,26.4494
629,26.4154
630,26.3661
631,26.3295
632,26.3302
633,26.3522
634,26.3594
635,26.3773
636,26.3938
637,26.3814
638,26.3731
639,26.3639
640,26.3582
641,26.3462
642,26.3461
643,26.3869
644,26.4063
645,26.4066
646,26.3982
647,26.3762
648,26.3627
649,26.3667
650,26.3431
651,26.3228
652,26.3414
653,26.3725
654,26.408
655,26.4349
656,26.496
657,26.5654
658,26.6273
659,26.6743
660,26.7325
661,26.787
662,26.8311
663,26.8732
664,26.9087
665,26.924
666,26.9418
667,26.9645
668,26.9861
669,26.9735
670,26.9598
671,26.961
672,26.9668
673,26.9598
674,26.942
675,26.9254
676,26.9043
677,26.8926
678,26.8697
679,26.8581
680,26.8432
681,26.8127
682,26.7963
683,26.7967
684,26.7885
685,26.7729
686,26.7729
687,26.773
688,26.7751
689,26.8006
690,26.8063
691,26.8023
692,26.7888
693,26.7662
694,26.7549
695,26.7527
696,26.7493
697,26.7488
698,26.7568
699,26.7863
700,26.8042
701,26.844
702,26.8924
703,26.946
704,26.9655
705,26.9752
706,26.9698
707,26.97
708,26.9569
709,26.947
710,26.9413
711,26.9281
712,26.9088
713,26.9004
714,26.883
715,26.8836
716,26.8878
717,26.8921
718,26.8964
719,26.8972
720,26.8963
721,26.9107
722,26.9407
723,26.9748
724,27.0207
725,27.0459
726,27.0608
727,27.0914
728,27.1315
729,27.178
730,27.1862
731,27.1719
732,27.1484
733,27.1638
734,27.2036
735,27.2284
736,27.2544
737,27.2597
738,27.2919
739,27.3119
740,27.2829
741,27.2593
742,27.2417
743,27.2387
744,27.2187
745,27.1849
746,27.1587
747,27.1575
748,27.168
749,27.1931
750,27.209
751,27.2103
752,27.2365
753,27.26
754,27.284
755,27.3127
756,27.3411
757,27.3469
758,27.3433
759,27.3412
760,27.3568
761,27.3651
762,27.3319
763,27.3114
764,27.312
765,27.3002
766,27.2725
767,27.2409
768,27.2108
769,27.19
770,27.189
771,27.179
772,27.1641
773,27.1561
774,27.1446
775,27.1233
776,27.1151
777,27.1012
778,27.1021
779,27.0925
780,27.0766
781,27.0949
782,27.0955
783,27.0844
784,27.068
785,27.0548
786,27.0439
787,27.0182
788,27.0046
789,27.0032
790,26.9945
791,26.9692
792,26.9634
793,26.9636
794,26.9603
795,26.945
796,26.9312
797,26.9129
798,26.9149
799,26.9209
800,26.915
801,26.8871
802,26.8466
803,26.7954
804,26.7505
805,26.6988
806,26.647
807,26.6114
808,26.5822
809,26.5496
810,26.5037
811,26.4524
812,26.4174
813,26.3935
814,26.393
815,26.4295
816,26.4555
817,26.4845
818,26.5548
819,26.6491
820,26.705
821,26.7497
822,26.7907
823,26.8142
824,26.8083
825,26.7985
826,26.7561
827,26.7134
828,26.6855
829,26.6852
830,26.7004
831,26.7475
832,26.784
833,26.7998
834,26.7973
835,26.7966
836,26.7914
837,26.7712
838,26.7525
839,26.7307
840,26.7332
841,26.7125
842,26.6977
843,26.6844
844,26.6709
845,26.6328
846,26.6077
847,26.5944
848,26.5893
849,26.5923
850,26.5869
851,26.5955
852,26.5956
853,26.6253
854,26.65
855,26.7
856,26.7654
857,26.799
858,26.8076
859,26.8042
860,26.8129
861,26.8613
862,26.8998
863,26.9579
864,27.0166
865,27.0439
866,27.0663
867,27.0704
868,27.0739
869,27.0638
870,27.045
871,26.9976
872,26.9629
873,26.9235
874,26.8723
875,26.8396
876,26.82
877,26.7867
878,26.7556
879,26.7381
880,26.7329
881,26.7603
882,26.8054
883,26.8422
884,26.8444
885,26.8279
886,26.8037
887,26.7802
888,26.7585
889,26.7471
890,26.7566
891,26.7778
892,26.7971
893,26.8151
894,26.8351
895,26.8614
896,26.8845
897,26.8955
898,26.8961
899,26.8951
900,26.8884
901,26.8946
902,26.9076
903,26.9215
904,26.9189
905,26.9211
906,26.9287
907,26.9378
908,26.9327
909,26.9196
910,26.9051
911,26.897
912,26.8959
913,26.9057
914,26.9044
915,26.8803
916,26.8458
917,26.8167
918,26.7772
919,26.7386
920,26.7122
921,26.7103
922,26.7014
923,26.6893
924,26.6701
925,26.6626
926,26.6813
927,26.6992
928,26.7043
929,26.7163
930,26.716
931,26.7003
932,26.6968
933,26.7264
934,26.7443
935,26.7496
936,26.7595
937,26.7622
938,26.7569
939,26.7603
940,26.7585
941,26.7593
942,26.7421
943,26.7284
944,26.7246
945,26.7298
946,26.73
947,26.7201
948,26.6998
949,26.6799
950,26.662
951,26.6572
952,26.655
953,26.6655
954,26.6871
955,26.7021
956,26.7032
957,26.7031
958,26.7031
959,26.6932
960,26.6912
961,26.6804
962,26.6806
963,26.6774
964,26.6608
965,26.6347
966,26.5952
967,26.5554
968,26.526
969,26.5102
970,26.5139
971,26.5177
972,26.5252
973,26.5208
974,26.5078
975,26.4871
976,26.4572
977,26.432
978,26.4027
979,26.3744
980,26.3451
981,26.3288
982,26.3052
983,26.2834
984,26.2621
985,26.2544
986,26.2721
987,26.2703
988,26.2658
989,26.2567
990,26.2593
991,26.2489
992,26.2433
993,26.2582
994,26.2783
995,26.2877
996,26.3012
997,26.2924
998,26.2711
999,26.2491
1000,26.2293
1001,26.2204
1002,26.2171
1003,26.2033
1004,26.1972
1005,26.2022
1006,26.1998
1007,26.1888
1008,26.1815
1009,26.1695
1010,26.1779
1011,26.1944
1012,26.2159
1013,26.236
1014,26.2377
1015,26.2316
1016,26.2107
1017,26.2197
1018,26.2446
1019,26.2497
1020,26.241
1021,26.2143
1022,26.1762
1023,26.1318
1024,26.1051
1025,26.0805
1026,26.0473
1027,26.0196
1028,25.9927
1029,25.9757
1030,25.9692
1031,25.963
1032,25.9594
1033,25.9689
1034,25.9781
1035,25.9776
1036,25.9705
1037,25.9791
1038,26.0045
1039,26.0412
1040,26.0789
1041,26.097
1042,26.121
1043,26.1619
1044,26.2386
1045,26.3225
1046,26.3816
1047,26.432
1048,26.4622
1049,26.5056
1050,26.5677
1051,26.6093
1052,26.6077
1053,26.5989
1054,26.5884
1055,26.5753
1056,26.5556
1057,26.5431
1058,26.5445
1059,26.538
1060,26.5228
1061,26.5148
1062,26.491
1063,26.4769
1064,26.4796
1065,26.5063
1066,26.5185
1067,26.5352
1068,26.5858
1069,26.6535
1070,26.7029
1071,26.7359
1072,26.745
1073,26.7174
1074,26.6903
1075,26.6778
1076,26.6675
1077,26.6761
1078,26.6948
1079,26.7037
1080,26.7105
1081,26.7291
1082,26.7348
1083,26.7592
1084,26.8102
1085,26.8684
1086,26.9287
1087,26.9492
1088,26.919
1089,26.8985
1090,26.8996
1091,26.9117
1092,26.9253
1093,26.9557
1094,26.9738
1095,26.9993
1096,27.0018
1097,27.0055
1098,26.9883
1099,26.9843
1100,26.9724
1101,26.973
1102,26.9868
1103,27.0288
1104,27.0573
1105,27.0748
1106,27.0746
1107,27.0816
1108,27.0787
1109,27.0743
1110,27.0636
1111,27.0678
1112,27.0817
1113,27.092
1114,27.0931
1115,27.0888
1116,27.0847
1117,27.0969
1118,27.1323
1119,27.1743
1120,27.1934
1121,27.1773
1122,27.1811
1123,27.2037
1124,27.2322
1125,27.2429
1126,27.2415
1127,27.2525
1128,27.2497
1129,27.2373
1130,27.2221
1131,27.2232
1132,27.2448
1133,27.2482
1134,27.2668
1135,27.2894
1136,27.3078
1137,27.3394
1138,27.3528
1139,27.3599
1140,27.3758
1141,27.4009
1142,27.4074
1143,27.413
1144,27.4131
1145,27.4291
1146,27.4472
1147,27.4866
1148,27.5315
1149,27.5438
1150,27.5444
1151,27.5729
1152,27.5778
1153,27.577
1154,27.5617
1155,27.5624
1156,27.5806
1157,27.6006
1158,27.6164
1159,27.6185
1160,27.6354
1161,27.6402
1162,27.6387
1163,27.6145
1164,27.598
1165,27.5953
1166,27.6141
1167,27.6276
1168,27.647
1169,27.6747
1170,27.7034
1171,27.7355
1172,27.8109
1173,27.8571
1174,27.8495
1175,27.8484
1176,27.8971
1177,27.9479
1178,27.9732
1179,27.9755
1180,27.9751
1181,27.9522
1182,27.9262
1183,27.9212
1184,27.9307
1185,27.9555
1186,27.9771
1187,28.0163
1188,28.0728
1189,28.1311
1190,28.1807
1191,28.2244
1192,28.2707
1193,28.3255
1194,28.3676
1195,28.3581
1196,28.3636
1197,28.4081
1198,28.4481
1199,28.4485
1200,28.4993
1201,28.5405
1202,28.56
1203,28.5882
1204,28.6168
1205,28.6551
1206,28.6669
1207,28.6874
1208,28.7179
1209,28.7285
1210,28.7298
1211,28.7335
1212,28.7633
1213,28.7996
1214,28.8247
1215,28.8446
1216,28.8577
1217,28.8889
1218,28.8961
1219,28.8969
1220,28.8867
1221,28.8822
1222,28.879
1223,28.8978
1224,28.9142
1225,28.9207
1226,28.9336
1227,28.9527
1228,28.9692
1229,28.971
1230,28.9821
1231,28.9981
1232,29.0143
1233,29.0116
1234,28.9797
1235,28.9564
1236,28.9475
1237,28.9295
1238,28.9176
1239,28.9092
1240,28.907
1241,28.8817
1242,28.83
1243,28.7795
1244,28.752
1245,28.7231
1246,28.6759
1247,28.6282
1248,28.5948
1249,28.5562
1250,28.5172
1251,28.4965
1252,28.4853
1253,28.4824
1254,28.4776
1255,28.4448
1256,28.4396
1257,28.4395
1258,28.4306
1259,28.4353
1260,28.4357
1261,28.4425
1262,28.4398
1263,28.4568
1264,28.4543
1265,28.4425
1266,28.4234
1267,28.4
1268,28.3837
1269,28.3945
1270,28.4113
1271,28.4122
1272,28.4037
1273,28.395
1274,28.3872
1275,28.3905
1276,28.4013
1277,28.3931
1278,28.3661
1279,28.3439
1280,28.3282
1281,28.3192
1282,28.3007
1283,28.2945
1284,28.2835
1285,28.2696
1286,28.2509
1287,28.2316
1288,28.2122
1289,28.2064
1290,28.2114
1291,28.2027
1292,28.2063
1293,28.1969
1294,28.1981
1295,28.202
1296,28.1928
1297,28.1686
1298,28.1395
1299,28.11
1300,28.0774
1301,28.0289
1302,27.9867
1303,27.9469
1304,27.9095
1305,27.8734
1306,27.8481
1307,27.8368
1308,27.8368
1309,27.8431
1310,27.8296
1311,27.8096
1312,27.7677
1313,27.7322
1314,27.6822
1315,27.6309
1316,27.5708
1317,27.5104
1318,27.4437
1319,27.3873
1320,27.3349
1321,27.3011
1322,27.2961
1323,27.2667
1324,27.2371
1325,27.1966
1326,27.1573
1327,27.1381
1328,27.122
1329,27.0955
1330,27.0786
1331,27.0668
1332,27.0609
1333,27.0404
1334,27.0185
1335,27.0113
1336,26.9928
1337,26.9623
1338,26.9227
1339,26.8687
1340,26.8448
1341,26.8135
1342,26.8198
1343,26.8366
1344,26.8419
1345,26.8428
1346,26.8414
1347,26.8425
1348,26.8253
1349,26.7955
1350,26.7992
1351,26.7937
1352,26.7878
1353,26.8037
1354,26.8444
1355,26.8602
1356,26.8519
1357,26.832
1358,26.8031
1359,26.7941
1360,26.8254
1361,26.8607
1362,26.9011
1363,26.9086
1364,26.9353
1365,26.9743
1366,27.0422
1367,27.1204
1368,27.1693
1369,27.1993
1370,27.198
1371,27.1935
1372,27.205
1373,27.2209
1374,27.2246
1375,27.204
1376,27.1612
1377,27.1291
1378,27.0865
1379,27.0856
1380,27.0943
1381,27.0985
1382,27.075
1383,27.0405
1384,26.9952
1385,26.958
1386,26.9404
1387,26.9534
1388,26.9632
1389,26.9788
1390,26.9895
1391,27.0036
1392,27.0294
1393,27.0417
1394,27.0569
1395,27.0635
1396,27.0668
1397,27.0753
1398,27.1176
1399,27.1411
1400,27.1677
1401,27.1749
1402,27.1788
1403,27.2054
1404,27.2248
1405,27.2255
1406,27.2229
1407,27.2329
1408,27.2521
1409,27.2683
1410,27.2794
1411,27.2981
1412,27.3279
1413,27.351
1414,27.3504
1415,27.3665
1416,27.3864
1417,27.4024
1418,27.4282
1419,27.4514
1420,27.4549
1421,27.4472
1422,27.4598
1423,27.4832
1424,27.5091
1425,27.5237
1426,27.5316
1427,27.5317
1428,27.5343
1429,27.5327
1430,27.5412
1431,27.5636
1432,27.5932
1433,27.6243
1434,27.6449
1435,27.6614
1436,27.6772
1437,27.6967
1438,27.7238
1439,27.7426
1440,27.7481
1441,27.7622
1442,27.79
1443,27.8225
1444,27.8171
1445,27.8111
1446,27.7999
1447,27.8043
1448,27.8471
1449,27.8683
1450,27.8817
1451,27.877
1452,27.8774
1453,27.8736
1454,27.8694
1455,27.8763
1456,27.8668
1457,27.8622
1458,27.8504
1459,27.8331
1460,27.8245
1461,27.8212
1462,27.7937
1463,27.7879
1464,27.7829
1465,27.7631
1466,27.7428
1467,27.7248
1468,27.7197
1469,27.7341
1470,27.7382
1471,27.7611
1472,27.7999
1473,27.8231
1474,27.8276
1475,27.819
1476,27.84
1477,27.8621
1478,27.879
1479,27.8851
1480,27.8946
1481,27.897
1482,27.898
1483,27.8899
1484,27.8836
1485,27.8811
1486,27.8801
1487,27.8814
1488,27.8792
1489,27.88
1490,27.896
1491,27.9415
1492,28.0053
1493,28.0599
1494,28.1016
1495,28.0978
1496,28.0712
1497,28.0552
1498,28.0419
1499,28.0419
1500,28.0547
1501,28.0509
1502,28.0113
1503,27.9712
1504,27.9701
1505,27.9631
1506,27.9436
1507,27.9368
1508,27.9581
1509,28.0033
1510,28.0488
1511,28.0783
1512,28.1315
1513,28.1785
1514,28.2246
1515,28.2471
1516,28.2253
1517,28.2036
1518,28.2105
1519,28.2477
1520,28.2708
1521,28.2906
1522,28.2773
1523,28.248
1524,28.2349
1525,28.2317
1526,28.2436
1527,28.2509
1528,28.2399
1529,28.2445
1530,28.2605
1531,28.2841
1532,28.3058
1533,28.3301
1534,28.3646
1535,28.4177
1536,28.4608
1537,28.5112
1538,28.5403
1539,28.5334
1540,28.4961
1541,28.4532
1542,28.4276
1543,28.4058
1544,28.3836
1545,28.3779
1546,28.3827
1547,28.3808
1548,28.3941
1549,28.4209
1550,28.4423
1551,28.4585
1552,28.473
1553,28.4767
1554,28.4701
1555,28.465
1556,28.4632
1557,28.4697
1558,28.4554
1559,28.445
1560,28.4505
1561,28.4562
1562,28.4999
1563,28.5554
1564,28.644
1565,28.7242
1566,28.7848
1567,28.8454
1568,28.8781
1569,28.8969
1570,28.8919
1571,28.8866
1572,28.8943
1573,28.9127
1574,28.9406
1575,28.9648
1576,29.0044
1577,29.0541
1578,29.0735
1579,29.0697
1580,29.0762
1581,29.0965
1582,29.1207
1583,29.1393
1584,29.1544
1585,29.188
1586,29.1838
1587,29.169
1588,29.1757
1589,29.2014
1590,29.2197
1591,29.2105
1592,29.1796
1593,29.1607
1594,29.1502
1595,29.1436
1596,29.1296
1597,29.1085
1598,29.0971
1599,29.0832
1600,29.075
1601,29.0659
1602,29.0694
1603,29.0524
1604,29.037
1605,29.0343
1606,29.0395
1607,29.0518
1608,29.06
1609,29.0724
1610,29.0807
1611,29.1032
1612,29.1162
1613,29.1284
1614,29.1428
1615,29.1424
1616,29.1419
1617,29.1423
1618,29.1438
1619,29.1456
1620,29.146
1621,29.1417
1622,29.1455
1623,29.1524
1624,29.152
1625,29.1464
1626,29.1362
1627,29.1201
1628,29.1231
1629,29.1157
1630,29.103
1631,29.0623
1632,29.036
1633,29.0084
1634,28.9818
1635,28.9626
1636,28.9481
1637,28.9489
1638,28.9536
1639,28.9628
1640,28.9795
1641,28.9744
1642,28.9732
1643,28.9574
1644,28.9185
1645,28.8781
1646,28.835
1647,28.8074
1648,28.7888
1649,28.7699
1650,28.7566
1651,28.7517
1652,28.7721
1653,28.79
1654,28.7961
1655,28.7884
1656,28.7841
1657,28.7784
1658,28.7626
1659,28.7453
1660,28.7182
1661,28.6907
1662,28.6482
1663,28.6146
1664,28.6007
1665,28.6168
1666,28.6283
1667,28.6064
1668,28.5665
1669,28.5278
1670,28.513
1671,28.5105
1672,28.5113
1673,28.5089
1674,28.5109
1675,28.5014
1676,28.5019
1677,28.4929
1678,28.4888
1679,28.4761
1680,28.4607
1681,28.4538
1682,28.4303
1683,28.3999
1684,28.3615
1685,28.3306
1686,28.3243
1687,28.3036
1688,28.2649
1689,28.1922
1690,28.1121
1691,28.0664
1692,28.0441
1693,28.0214
1694,28.007
1695,27.9794
1696,27.9489
1697,27.929
1698,27.9117
1699,27.9105
1700,27.9117
1701,27.8987
1702,27.8947
1703,27.8705
1704,27.8143
1705,27.7581
1706,27.7219
1707,27.6999
1708,27.6811
1709,27.6795
1710,27.6844
1711,27.6756
1712,27.6586
1713,27.6409
1714,27.6316
1715,27.6176
1716,27.5948
1717,27.5697
1718,27.5712
1719,27.5951
1720,27.6107
1721,27.6313
1722,27.6423
1723,27.6507
1724,27.663
1725,27.6775
1726,27.6814
1727,27.6874
1728,27.6724
1729,27.6479
1730,27.6233
1731,27.5944
1732,27.6004
1733,27.6323
1734,27.6123
1735,27.5947
1736,27.5895
1737,27.6081
1738,27.6538
1739,27.6975
1740,27.7364
1741,27.7915
1742,27.8395
1743,27.8773
1744,27.9073
1745,27.9286
1746,27.9432
1747,27.9319
1748,27.9337
1749,27.9211
1750,27.936
1751,27.9378
1752,27.9305
1753,27.9273
1754,27.9272
1755,27.9255
1756,27.9381
1757,27.9479
1758,27.9563
1759,27.9743
1760,28.0162
1761,28.07
1762,28.1081
1763,28.1363
1764,28.1893
1765,28.2403
1766,28.2823
1767,28.2999
1768,28.3114
1769,28.3135
1770,28.3222
1771,28.3389
1772,28.3736
1773,28.3962
1774,28.4172
1775,28.4488
1776,28.4741
1777,28.4718
1778,28.4566
1779,28.4462
1780,28.4482
1781,28.4582
1782,28.4547
1783,28.477
1784,28.5058
1785,28.5388
1786,28.562
1787,28.5715
1788,28.5993
1789,28.6378
1790,28.6705
1791,28.6945
1792,28.7116
1793,28.7469
1794,28.7844
1795,28.8109
1796,28.8234
1797,28.845
1798,28.8731
1799,28.9023
1800,28.9269
1801,28.9548
1802,28.9725
1803,28.9645
1804,28.9628
1805,28.9926
1806,29.0132
1807,29.0152
1808,29.0178
1809,29.0638
1810,29.0997
1811,29.1155
1812,29.1443
1813,29.1758
1814,29.2005
1815,29.2234
1816,29.2122
1817,29.2044
1818,29.202
1819,29.1915
1820,29.1818
1821,29.1692
1822,29.1662
1823,29.1505
1824,29.1454
1825,29.1294
1826,29.1125
1827,29.0736
1828,29.048
1829,29.0405
1830,29.0382
1831,29.0362
1832,29.0317
1833,29.0186
1834,29.0191
1835,29.0283
1836,29.0347
1837,29.0604
1838,29.0893
1839,29.094
1840,29.0961
1841,29.1092
1842,29.1161
1843,29.1239
1844,29.1492
1845,29.1767
1846,29.1817
1847,29.1928
1848,29.1739
1849,29.1376
1850,29.1053
1851,29.0947
1852,29.1175
1853,29.135
1854,29.1335
1855,29.1339
1856,29.1454
1857,29.1584
1858,29.1691
1859,29.1601
1860,29.168
1861,29.1951
1862,29.2319
1863,29.2519
1864,29.2659
1865,29.2567
1866,29.2543
1867,29.2693
1868,29.2625
1869,29.2508
1870,29.2399
1871,29.1898
1872,29.1451
1873,29.1283
1874,29.1519
1875,29.1683
1876,29.2038
1877,29.2279
1878,29.2372
1879,29.2528
1880,29.2487
1881,29.2692
1882,29.301
1883,29.3143
1884,29.3167
1885,29.3035
1886,29.2787
1887,29.2682
1888,29.2881
1889,29.3044
1890,29.3014
1891,29.29
1892,29.2868
1893,29.2736
