,NINO_CESM2_7
197,26.7808
198,26.7596
199,26.7317
200,26.697
201,26.6696
202,26.6278
203,26.5792
204,26.5274
205,26.4782
206,26.4271
207,26.3725
208,26.3159
209,26.2682
210,26.2309
211,26.1954
212,26.1644
213,26.1366
214,26.1312
215,26.1175
216,26.0997
217,26.0636
218,26.0265
219,25.9783
220,25.9236
221,25.8772
222,25.8201
223,25.7648
224,25.7075
225,25.6487
226,25.5944
227,25.5535
228,25.5351
229,25.5052
230,25.4701
231,25.4346
232,25.3877
233,25.3565
234,25.3486
235,25.3482
236,25.3497
237,25.341
238,25.2818
239,25.2036
240,25.1283
241,25.0828
242,25.0392
243,24.9617
244,24.8666
245,24.7951
246,24.7668
247,24.7603
248,24.7782
249,24.7909
250,24.8098
251,24.8137
252,24.8007
253,24.8019
254,24.7977
255,24.781
256,24.7427
257,24.6952
258,24.6546
259,24.6448
260,24.6252
261,24.6322
262,24.6528
263,24.6599
264,24.6375
265,24.6078
266,24.5951
267,24.5851
268,24.5703
269,24.5377
270,24.4969
271,24.4527
272,24.3819
273,24.3108
274,24.2507
275,24.2113
276,24.1751
277,24.1469
278,24.1199
279,24.1129
280,24.1154
281,24.1229
282,24.1199
283,24.1191
284,24.1207
285,24.122
286,24.1118
287,24.1132
288,24.1163
289,24.1299
290,24.1373
291,24.1159
292,24.0947
293,24.0671
294,24.0472
295,24.0308
296,23.992
297,23.9341
298,23.8941
299,23.8901
300,23.8406
301,23.8423
302,23.8386
303,23.8325
304,23.8426
305,23.84
306,23.8366
307,23.835
308,23.827
309,23.8242
310,23.8178
311,23.8192
312,23.8315
313,23.8076
314,23.8017
315,23.8204
316,23.84
317,23.8319
318,23.8097
319,23.7862
320,23.7622
321,23.7482
322,23.7218
323,23.691
324,23.6898
325,23.7086
326,23.7108
327,23.6814
328,23.6587
329,23.6542
330,23.653
331,23.6537
332,23.6526
333,23.6168
334,23.5897
335,23.5834
336,23.5817
337,23.5719
338,23.5556
339,23.545
340,23.5503
341,23.5359
342,23.5064
343,23.4672
344,23.4608
345,23.512
346,23.5384
347,23.5415
348,23.5426
349,23.538
350,23.5147
351,23.4959
352,23.4995
353,23.4833
354,23.4515
355,23.4197
356,23.3908
357,23.3674
358,23.3693
359,23.3983
360,23.4354
361,23.4632
362,23.4925
363,23.4977
364,23.5124
365,23.5222
366,23.5197
367,23.5137
368,23.4908
369,23.4667
370,23.4573
371,23.5014
372,23.5648
373,23.623
374,23.6392
375,23.6421
376,23.6266
377,23.585
378,23.5654
379,23.558
380,23.5754
381,23.6131
382,23.6121
383,23.598
384,23.6038
385,23.6449
386,23.7046
387,23.6985
388,23.6927
389,23.6803
390,23.6846
391,23.7089
392,23.7257
393,23.7297
394,23.7253
395,23.7283
396,23.7365
397,23.7634
398,23.7914
399,23.8215
400,23.867
401,23.8976
402,23.9114
403,23.922
404,23.9433
405,23.9825
406,24.0286
407,24.0644
408,24.0632
409,24.0623
410,24.0718
411,24.0736
412,24.096
413,24.126
414,24.1676
415,24.2103
416,24.2255
417,24.2212
418,24.2452
419,24.2978
420,24.3738
421,24.4251
422,24.459
423,24.4806
424,24.5059
425,24.5786
426,24.6515
427,24.677
428,24.7145
429,24.7072
430,24.714
431,24.7971
432,24.921
433,25.0453
434,25.1428
435,25.2072
436,25.246
437,25.2806
438,25.3293
439,25.4294
440,25.4638
441,25.4812
442,25.4765
443,25.4842
444,25.5073
445,25.5347
446,25.6047
447,25.6482
448,25.6566
449,25.6475
450,25.6252
451,25.6033
452,25.5891
453,25.5828
454,25.5633
455,25.5409
456,25.5106
457,25.502
458,25.5024
459,25.5066
460,25.5382
461,25.5592
462,25.566
463,25.5821
464,25.6101
465,25.6607
466,25.7142
467,25.771
468,25.8375
469,25.9161
470,25.9594
471,25.9879
472,25.9964
473,26.0054
474,26.0179
475,26.0239
476,26.0235
477,26.0317
478,26.0588
479,26.0926
480,26.1125
481,26.1102
482,26.0978
483,26.0946
484,26.0883
485,26.0836
486,26.0791
487,26.0901
488,26.1112
489,26.1301
490,26.1311
491,26.1397
492,26.143
493,26.1558
494,26.1811
495,26.2244
496,26.257
497,26.257
498,26.2653
499,26.2703
500,26.2703
501,26.2624
502,26.291
503,26.343
504,26.3899
505,26.4117
506,26.4009
507,26.3992
508,26.4074
509,26.4017
510,26.3841
511,26.368
512,26.3656
513,26.3486
514,26.335
515,26.3247
516,26.3198
517,26.331
518,26.3481
519,26.37
520,26.3598
521,26.3426
522,26.325
523,26.3162
524,26.3147
525,26.291
526,26.2552
527,26.2245
528,26.1972
529,26.1728
530,26.1541
531,26.1471
532,26.1466
533,26.126
534,26.1072
535,26.1041
536,26.0976
537,26.0996
538,26.117
539,26.1491
540,26.1722
541,26.1614
542,26.1437
543,26.1147
544,26.0725
545,26.0186
546,25.9763
547,25.9412
548,25.9071
549,25.8802
550,25.8626
551,25.8416
552,25.8266
553,25.8183
554,25.7905
555,25.7515
556,25.7135
557,25.6842
558,25.6569
559,25.6403
560,25.6139
561,25.5835
562,25.5373
563,25.5008
564,25.4924
565,25.477
566,25.4453
567,25.4079
568,25.3704
569,25.3205
570,25.2681
571,25.219
572,25.1897
573,25.1736
574,25.1535
575,25.1078
576,25.0607
577,25.0143
578,24.9831
579,24.9596
580,24.9406
581,24.8983
582,24.8625
583,24.8445
584,24.8193
585,24.81
586,24.8013
587,24.7863
588,24.7671
589,24.7448
590,24.7153
591,24.6981
592,24.6937
593,24.7057
594,24.7026
595,24.6879
596,24.6763
597,24.6635
598,24.6617
599,24.6505
600,24.633
601,24.6072
602,24.5646
603,24.5137
604,24.4736
605,24.4372
606,24.4091
607,24.3943
608,24.3678
609,24.3428
610,24.3068
611,24.2916
612,24.2818
613,24.2904
614,24.3114
615,24.3139
616,24.3094
617,24.2989
618,24.2784
619,24.24
620,24.1971
621,24.1676
622,24.1393
623,24.1086
624,24.0987
625,24.0929
626,24.0893
627,24.0879
628,24.0835
629,24.0785
630,24.0819
631,24.0967
632,24.1105
633,24.1083
634,24.075
635,24.0421
636,23.993
637,23.9381
638,23.9064
639,23.89
640,23.9124
641,23.9177
642,23.9003
643,23.8722
644,23.8246
645,23.7781
646,23.743
647,23.7306
648,23.7175
649,23.6996
650,23.6915
651,23.6805
652,23.6649
653,23.6605
654,23.6779
655,23.6951
656,23.6894
657,23.6831
658,23.6884
659,23.6806
660,23.6583
661,23.635
662,23.608
663,23.5802
664,23.5446
665,23.4981
666,23.4843
667,23.4863
668,23.4925
669,23.501
670,23.5036
671,23.5161
672,23.5363
673,23.5732
674,23.6121
675,23.6396
676,23.6594
677,23.6609
678,23.6384
679,23.6061
680,23.6078
681,23.6283
682,23.6495
683,23.6716
684,23.6827
685,23.6648
686,23.6638
687,23.6853
688,23.6983
689,23.6883
690,23.6828
691,23.6916
692,23.7079
693,23.7243
694,23.7395
695,23.7528
696,23.7587
697,23.7506
698,23.7196
699,23.6904
700,23.6832
701,23.7078
702,23.746
703,23.7618
704,23.76
705,23.7743
706,23.7935
707,23.8294
708,23.8623
709,23.8901
710,23.8879
711,23.8701
712,23.8595
713,23.8552
714,23.849
715,23.8552
716,23.8582
717,23.8885
718,23.9075
719,23.9089
720,23.913
721,23.9335
722,23.9299
723,23.9247
724,23.9111
725,23.8987
726,23.8903
727,23.8933
728,23.9019
729,23.9269
730,23.9367
731,23.9502
732,23.9561
733,23.949
734,23.9472
735,23.9532
736,23.9504
737,23.9629
738,23.9755
739,23.9679
740,23.9497
741,23.9435
742,23.9494
743,23.966
744,23.9822
745,24.0075
746,24.0411
747,24.0603
748,24.1045
749,24.144
750,24.1704
751,24.2258
752,24.2966
753,24.3397
754,24.3752
755,24.4073
756,24.4329
757,24.4537
758,24.4769
759,24.5192
760,24.5744
761,24.5892
762,24.6096
763,24.607
764,24.5889
765,24.57
766,24.58
767,24.6179
768,24.6938
769,24.7312
770,24.7774
771,24.824
772,24.8605
773,24.8968
774,24.9094
775,24.937
776,24.9666
777,24.9774
778,25.0025
779,25.0479
780,25.1027
781,25.1454
782,25.1831
783,25.2424
784,25.3423
785,25.4502
786,25.5416
787,25.6387
788,25.7304
789,25.8308
790,25.897
791,25.902
792,25.8935
793,25.8954
794,25.9408
795,25.9959
796,26.0399
797,26.0773
798,26.1436
799,26.2063
800,26.2456
801,26.2931
802,26.3581
803,26.4344
804,26.5361
805,26.6176
806,26.6585
807,26.6765
808,26.723
809,26.7719
810,26.8025
811,26.8298
812,26.8688
813,26.9062
814,26.9321
815,26.925
816,26.9075
817,26.8876
818,26.8756
819,26.8976
820,26.9277
821,26.9335
822,26.9114
823,26.8751
824,26.8561
825,26.823
826,26.8186
827,26.8217
828,26.8346
829,26.8315
830,26.8309
831,26.8417
832,26.8523
833,26.8598
834,26.862
835,26.8341
836,26.8191
837,26.8171
838,26.82
839,26.8315
840,26.8353
841,26.8302
842,26.8327
843,26.8279
844,26.8383
845,26.8539
846,26.8665
847,26.8735
848,26.8644
849,26.8539
850,26.8805
851,26.9124
852,26.9354
853,26.9467
854,26.9832
855,27.0265
856,27.0789
857,27.1511
858,27.2188
859,27.2746
860,27.3077
861,27.3391
862,27.3543
863,27.3353
864,27.3237
865,27.3132
866,27.3051
867,27.3027
868,27.3125
869,27.2982
870,27.2969
871,27.302
872,27.2848
873,27.2765
874,27.2679
875,27.2611
876,27.2462
877,27.2319
878,27.2194
879,27.203
880,27.1945
881,27.2029
882,27.2085
883,27.2118
884,27.2095
885,27.2056
886,27.2001
887,27.1975
888,27.1962
889,27.2043
890,27.2017
891,27.1896
892,27.185
893,27.1791
894,27.1538
895,27.1316
896,27.1246
897,27.1119
898,27.0997
899,27.0855
900,27.0689
901,27.067
902,27.0706
903,27.0683
904,27.0584
905,27.0512
906,27.0528
907,27.0808
908,27.1106
909,27.1352
910,27.1663
911,27.1859
912,27.1999
913,27.2142
914,27.2272
915,27.2174
916,27.195
917,27.1678
918,27.1347
919,27.1095
920,27.1067
921,27.1019
922,27.096
923,27.0999
924,27.0974
925,27.0934
926,27.0853
927,27.0749
928,27.0677
929,27.0502
930,27.0226
931,27.0039
932,26.9791
933,26.9612
934,26.9512
935,26.9455
936,26.9407
937,26.9209
938,26.8923
939,26.876
940,26.8536
941,26.8295
942,26.8006
943,26.7704
944,26.7593
945,26.7623
946,26.7539
947,26.7498
948,26.7271
949,26.7158
950,26.7074
951,26.6922
952,26.6702
953,26.641
954,26.6253
955,26.6154
956,26.611
957,26.5894
958,26.5697
959,26.5537
960,26.5364
961,26.5094
962,26.4924
963,26.4738
964,26.4305
965,26.3885
966,26.3532
967,26.325
968,26.3155
969,26.3112
970,26.3119
971,26.3143
972,26.3283
973,26.3526
974,26.3495
975,26.3564
976,26.3892
977,26.4003
978,26.4012
979,26.3976
980,26.3847
981,26.3723
982,26.3686
983,26.369
984,26.3776
985,26.3893
986,26.4153
987,26.4117
988,26.4061
989,26.4157
990,26.416
991,26.4175
992,26.4321
993,26.4475
994,26.4279
995,26.3991
996,26.3778
997,26.3694
998,26.3529
999,26.3359
1000,26.3173
1001,26.3069
1002,26.3083
1003,26.2996
1004,26.2913
1005,26.256
1006,26.2208
1007,26.1928
1008,26.1968
1009,26.1895
1010,26.1873
1011,26.1956
1012,26.223
1013,26.2427
1014,26.2631
1015,26.3078
1016,26.3443
1017,26.4068
1018,26.4456
1019,26.4695
1020,26.4864
1021,26.5046
1022,26.5198
1023,26.5338
1024,26.5496
1025,26.5559
1026,26.5627
1027,26.5744
1028,26.5666
1029,26.5705
1030,26.5826
1031,26.5835
1032,26.5835
1033,26.5801
1034,26.5793
1035,26.5792
1036,26.5725
1037,26.564
1038,26.5613
1039,26.5616
1040,26.5734
1041,26.5836
1042,26.5843
1043,26.586
1044,26.5901
1045,26.5705
1046,26.5514
1047,26.5532
1048,26.5584
1049,26.5607
1050,26.5547
1051,26.5544
1052,26.5844
1053,26.6138
1054,26.6175
1055,26.6179
1056,26.629
1057,26.6464
1058,26.6973
1059,26.7364
1060,26.7597
1061,26.7725
1062,26.7709
1063,26.7594
1064,26.7394
1065,26.7113
1066,26.6864
1067,26.6821
1068,26.6847
1069,26.6915
1070,26.6886
1071,26.6802
1072,26.6835
1073,26.6736
1074,26.681
1075,26.7025
1076,26.7293
1077,26.7587
1078,26.8101
1079,26.8155
1080,26.8269
1081,26.8662
1082,26.9151
1083,26.9574
1084,26.9787
1085,26.9915
1086,27.0032
1087,27.026
1088,27.0759
1089,27.1261
1090,27.1552
1091,27.1793
1092,27.191
1093,27.1906
1094,27.1693
1095,27.1391
1096,27.1124
1097,27.0851
1098,27.0603
1099,27.0468
1100,27.0599
1101,27.0831
1102,27.0745
1103,27.0783
1104,27.0922
1105,27.1101
1106,27.1323
1107,27.1746
1108,27.2426
1109,27.2739
1110,27.2776
1111,27.2912
1112,27.2886
1113,27.2634
1114,27.2445
1115,27.2392
1116,27.2227
1117,27.1999
1118,27.1982
1119,27.2344
1120,27.2874
1121,27.3661
1122,27.4226
1123,27.4174
1124,27.42
1125,27.4263
1126,27.4335
1127,27.4368
1128,27.4471
1129,27.4601
1130,27.4501
1131,27.4361
1132,27.4536
1133,27.4722
1134,27.5054
1135,27.5316
1136,27.5412
1137,27.5522
1138,27.5663
1139,27.5538
1140,27.5525
1141,27.5633
1142,27.5976
1143,27.6242
1144,27.6539
1145,27.6975
1146,27.7051
1147,27.6887
1148,27.6873
1149,27.701
1150,27.686
1151,27.6591
1152,27.6524
1153,27.6377
1154,27.6249
1155,27.599
1156,27.59
1157,27.5723
1158,27.5537
1159,27.5307
1160,27.5097
1161,27.4909
1162,27.4827
1163,27.474
1164,27.4669
1165,27.4739
1166,27.4817
1167,27.4929
1168,27.5129
1169,27.5291
1170,27.5662
1171,27.6038
1172,27.6361
1173,27.6862
1174,27.7375
1175,27.8133
1176,27.895
1177,27.9846
1178,28.0615
1179,28.0881
1180,28.0984
1181,28.1266
1182,28.1543
1183,28.1913
1184,28.2038
1185,28.1965
1186,28.1907
1187,28.1818
1188,28.195
1189,28.213
1190,28.2158
1191,28.2315
1192,28.2443
1193,28.2735
1194,28.3318
1195,28.373
1196,28.4241
1197,28.4503
1198,28.4621
1199,28.4886
1200,28.4963
1201,28.4922
1202,28.4744
1203,28.4501
1204,28.4246
1205,28.4414
1206,28.4613
1207,28.4852
1208,28.5034
1209,28.542
1210,28.5742
1211,28.5563
1212,28.5533
1213,28.5703
1214,28.6073
1215,28.6669
1216,28.7321
1217,28.7801
1218,28.8431
1219,28.8981
1220,28.928
1221,28.9265
1222,28.9178
1223,28.9042
1224,28.8867
1225,28.8718
1226,28.8375
1227,28.7885
1228,28.7574
1229,28.7162
1230,28.6779
1231,28.6377
1232,28.5986
1233,28.5671
1234,28.5538
1235,28.5537
1236,28.5888
1237,28.6224
1238,28.6789
1239,28.7209
1240,28.7517
1241,28.785
1242,28.8014
1243,28.8316
1244,28.8428
1245,28.836
1246,28.8477
1247,28.8576
1248,28.8731
1249,28.8706
1250,28.8717
1251,28.8685
1252,28.8775
1253,28.897
1254,28.9044
1255,28.9137
1256,28.9266
1257,28.9499
1258,28.959
1259,28.9506
1260,28.9231
1261,28.8957
1262,28.8714
1263,28.869
1264,28.8713
1265,28.8689
1266,28.8651
1267,28.8443
1268,28.8061
1269,28.7667
1270,28.7445
1271,28.7281
1272,28.7098
1273,28.7125
1274,28.7243
1275,28.7455
1276,28.7541
1277,28.7616
1278,28.7632
1279,28.7552
1280,28.7424
1281,28.7372
1282,28.7065
1283,28.6739
1284,28.6541
1285,28.6312
1286,28.5975
1287,28.557
1288,28.5278
1289,28.5053
1290,28.4847
1291,28.4489
1292,28.4175
1293,28.4055
1294,28.378
1295,28.3563
1296,28.3714
1297,28.3871
1298,28.3891
1299,28.393
1300,28.3701
1301,28.3378
1302,28.3188
1303,28.301
1304,28.2883
1305,28.2807
1306,28.2716
1307,28.2419
1308,28.2028
1309,28.1696
1310,28.1409
1311,28.118
1312,28.1
1313,28.061
1314,28.0234
1315,27.998
1316,27.9511
1317,27.9085
1318,27.884
1319,27.863
1320,27.8466
1321,27.833
1322,27.8328
1323,27.8267
1324,27.8116
1325,27.8015
1326,27.7986
1327,27.7796
1328,27.7436
1329,27.7185
1330,27.7107
1331,27.6989
1332,27.6879
1333,27.685
1334,27.6736
1335,27.6845
1336,27.7054
1337,27.7018
1338,27.6674
1339,27.6245
1340,27.5953
1341,27.5531
1342,27.5112
1343,27.4726
1344,27.4346
1345,27.371
1346,27.3181
1347,27.2877
1348,27.2648
1349,27.2771
1350,27.2831
1351,27.2776
1352,27.2506
1353,27.2035
1354,27.1779
1355,27.1698
1356,27.1634
1357,27.1594
1358,27.1252
1359,27.1079
1360,27.1103
1361,27.1112
1362,27.1257
1363,27.1505
1364,27.1809
1365,27.2174
1366,27.2696
1367,27.3346
1368,27.3896
1369,27.4161
1370,27.4241
1371,27.4238
1372,27.4044
1373,27.3849
1374,27.3857
1375,27.3844
1376,27.3845
1377,27.3782
1378,27.4076
1379,27.4277
1380,27.4379
1381,27.4485
1382,27.5163
1383,27.5698
1384,27.6027
1385,27.6321
1386,27.6644
1387,27.672
1388,27.6792
1389,27.6773
1390,27.6759
1391,27.6782
1392,27.6687
1393,27.6412
1394,27.6267
1395,27.5987
1396,27.5873
1397,27.5871
1398,27.6013
1399,27.6196
1400,27.6384
1401,27.6612
1402,27.6773
1403,27.6785
1404,27.6954
1405,27.7178
1406,27.7377
1407,27.7316
1408,27.73
1409,27.7286
1410,27.7206
1411,27.7215
1412,27.7302
1413,27.7225
1414,27.7079
1415,27.7097
1416,27.7259
1417,27.7486
1418,27.7587
1419,27.7868
1420,27.8233
1421,27.8737
1422,27.9281
1423,27.969
1424,27.9876
1425,28.0097
1426,28.0307
1427,28.0417
1428,28.0244
1429,28.0069
1430,27.9925
1431,28.0064
1432,28.0234
1433,28.0586
1434,28.1003
1435,28.138
1436,28.1613
1437,28.1807
1438,28.1845
1439,28.172
1440,28.1684
1441,28.1717
1442,28.1809
1443,28.1978
1444,28.2137
1445,28.2315
1446,28.2463
1447,28.2596
1448,28.278
1449,28.2981
1450,28.3248
1451,28.3357
1452,28.3469
1453,28.3502
1454,28.3665
1455,28.3749
1456,28.3989
1457,28.4328
1458,28.4779
1459,28.5001
1460,28.5111
1461,28.5365
1462,28.5517
1463,28.5545
1464,28.5561
1465,28.5394
1466,28.5284
1467,28.5154
1468,28.5062
1469,28.4982
1470,28.4885
1471,28.4718
1472,28.4898
1473,28.5085
1474,28.4958
1475,28.5047
1476,28.5341
1477,28.5685
1478,28.5878
1479,28.5907
1480,28.5809
1481,28.6061
1482,28.6341
1483,28.6554
1484,28.6675
1485,28.6696
1486,28.6942
1487,28.7095
1488,28.7167
1489,28.7176
1490,28.7325
1491,28.7478
1492,28.7697
1493,28.7852
1494,28.8177
1495,28.8657
1496,28.9055
1497,28.9253
1498,28.9291
1499,28.9302
1500,28.9379
1501,28.9229
1502,28.9232
1503,28.9082
1504,28.8862
1505,28.876
1506,28.8759
1507,28.8779
1508,28.8898
1509,28.9005
1510,28.9448
1511,28.9908
1512,29.0493
1513,29.0867
1514,29.1355
1515,29.19
1516,29.2913
1517,29.3896
1518,29.4338
1519,29.4257
1520,29.4066
1521,29.3749
1522,29.3501
1523,29.3469
1524,29.3445
1525,29.3528
1526,29.346
1527,29.3391
1528,29.3315
1529,29.33
1530,29.3296
1531,29.3206
1532,29.3018
1533,29.2913
1534,29.3022
1535,29.2957
1536,29.2899
1537,29.275
1538,29.2905
1539,29.3357
1540,29.3985
1541,29.4644
1542,29.4911
1543,29.4692
1544,29.4469
1545,29.4381
1546,29.4297
1547,29.3918
1548,29.3689
1549,29.3768
1550,29.3978
1551,29.4057
1552,29.4127
1553,29.4215
1554,29.4202
1555,29.3988
1556,29.372
1557,29.3336
1558,29.3045
1559,29.2979
1560,29.321
1561,29.3518
1562,29.356
1563,29.379
1564,29.3772
1565,29.3773
1566,29.3831
1567,29.4094
1568,29.4398
1569,29.4688
1570,29.493
1571,29.5208
1572,29.5292
1573,29.5431
1574,29.557
1575,29.5624
1576,29.5632
1577,29.572
1578,29.5692
1579,29.5774
1580,29.5938
1581,29.6224
1582,29.6218
1583,29.6376
1584,29.6657
1585,29.6924
1586,29.6997
1587,29.6847
1588,29.6704
1589,29.6458
1590,29.621
1591,29.5874
1592,29.5564
1593,29.5639
1594,29.5879
1595,29.6247
1596,29.6505
1597,29.6724
1598,29.6872
1599,29.7055
1600,29.7374
1601,29.7591
1602,29.7639
1603,29.7715
1604,29.7629
1605,29.7581
1606,29.7478
1607,29.7452
1608,29.7533
1609,29.7691
1610,29.8054
1611,29.8237
1612,29.8324
1613,29.8478
1614,29.8428
1615,29.8315
1616,29.801
1617,29.8107
1618,29.804
1619,29.7862
1620,29.7672
1621,29.74
1622,29.7132
1623,29.6796
1624,29.6614
1625,29.6411
1626,29.6293
1627,29.6323
1628,29.6629
1629,29.6909
1630,29.6972
1631,29.6922
1632,29.685
1633,29.6599
1634,29.656
1635,29.6475
1636,29.6342
1637,29.6116
1638,29.6065
1639,29.585
1640,29.5757
1641,29.5794
1642,29.5815
1643,29.5833
1644,29.5827
1645,29.5684
1646,29.5413
1647,29.5196
1648,29.5186
1649,29.5125
1650,29.4938
1651,29.4742
1652,29.4468
1653,29.4363
1654,29.4277
1655,29.4267
1656,29.4242
1657,29.4273
1658,29.406
1659,29.368
1660,29.3309
1661,29.2903
1662,29.2529
1663,29.2023
1664,29.1417
1665,29.0665
1666,29.0035
1667,28.9628
1668,28.9418
1669,28.9456
1670,28.9397
1671,28.9152
1672,28.8984
1673,28.8668
1674,28.8313
1675,28.7883
1676,28.7413
1677,28.7089
1678,28.668
1679,28.6322
1680,28.6003
1681,28.5843
1682,28.5858
1683,28.5785
1684,28.5467
1685,28.5036
1686,28.473
1687,28.4561
1688,28.4386
1689,28.428
1690,28.418
1691,28.4132
1692,28.4067
1693,28.3681
1694,28.3241
1695,28.2743
1696,28.2263
1697,28.1887
1698,28.143
1699,28.1149
1700,28.0881
1701,28.0762
1702,28.0509
1703,28.0116
1704,27.9805
1705,27.9536
1706,27.9311
1707,27.9007
1708,27.8951
1709,27.8743
1710,27.8429
1711,27.8117
1712,27.7909
1713,27.7659
1714,27.7491
1715,27.7351
1716,27.6976
1717,27.668
1718,27.6473
1719,27.6401
1720,27.6254
1721,27.6026
1722,27.5868
1723,27.5866
1724,27.58
1725,27.5726
1726,27.5656
1727,27.5466
1728,27.5539
1729,27.5467
1730,27.5196
1731,27.4776
1732,27.4631
1733,27.4606
1734,27.4439
1735,27.4434
1736,27.4547
1737,27.4564
1738,27.4633
1739,27.4922
1740,27.5162
1741,27.5181
1742,27.4882
1743,27.4712
1744,27.4593
1745,27.4587
1746,27.4306
1747,27.4192
1748,27.4106
1749,27.4029
1750,27.3879
1751,27.3642
1752,27.3415
1753,27.3535
1754,27.3754
1755,27.3742
1756,27.3633
1757,27.3448
1758,27.3583
1759,27.3839
1760,27.4268
1761,27.4817
1762,27.4989
1763,27.4994
1764,27.5155
1765,27.522
1766,27.5456
1767,27.5671
1768,27.5773
1769,27.5952
1770,27.6205
1771,27.6404
1772,27.6334
1773,27.6031
1774,27.5826
1775,27.5641
1776,27.5634
1777,27.5327
1778,27.5163
1779,27.5109
1780,27.5145
1781,27.5297
1782,27.5288
1783,27.5064
1784,27.5208
1785,27.5117
1786,27.4986
1787,27.4759
1788,27.4383
1789,27.3857
1790,27.3482
1791,27.3273
1792,27.3069
1793,27.307
1794,27.2969
1795,27.2845
1796,27.2812
1797,27.282
1798,27.2834
1799,27.293
1800,27.2914
1801,27.2682
1802,27.2532
1803,27.2418
1804,27.2474
1805,27.265
1806,27.2765
1807,27.2755
1808,27.2782
1809,27.2643
1810,27.2572
1811,27.2517
1812,27.2504
1813,27.2328
1814,27.2271
1815,27.2286
1816,27.2327
1817,27.2582
1818,27.3046
1819,27.3319
1820,27.3347
1821,27.3129
1822,27.2942
1823,27.2956
1824,27.288
1825,27.2896
1826,27.2904
1827,27.3028
1828,27.2791
1829,27.2626
1830,27.263
1831,27.267
1832,27.2689
1833,27.2626
1834,27.273
1835,27.2903
1836,27.2824
1837,27.2895
1838,27.2967
1839,27.3032
1840,27.3124
1841,27.3287
1842,27.3757
1843,27.454
1844,27.5279
1845,27.5748
1846,27.5848
1847,27.5698
1848,27.5559
1849,27.5724
1850,27.5806
1851,27.582
1852,27.5677
1853,27.5468
1854,27.5424
1855,27.59
1856,27.641
1857,27.6513
1858,27.6341
1859,27.6098
1860,27.5999
1861,27.6197
1862,27.6163
1863,27.5922
1864,27.5887
1865,27.5808
1866,27.5455
1867,27.4791
1868,27.4279
1869,27.3826
1870,27.3262
1871,27.2817
1872,27.2432
1873,27.2005
1874,27.155
1875,27.1124
1876,27.1007
1877,27.1195
1878,27.1504
1879,27.2273
1880,27.3133
1881,27.3975
1882,27.457
1883,27.4923
1884,27.5248
1885,27.5237
1886,27.4864
1887,27.4388
1888,27.3977
1889,27.3833
1890,27.3767
1891,27.3638
1892,27.3369
1893,27.3426
1894,27.3557
