,NINO_CESM2_5
521,26.7126
522,26.6593
523,26.6075
524,26.5686
525,26.5518
526,26.5431
527,26.5411
528,26.5355
529,26.5539
530,26.5807
531,26.5973
532,26.6139
533,26.6177
534,26.6119
535,26.5902
536,26.5475
537,26.5174
538,26.51
539,26.5223
540,26.5437
541,26.5592
542,26.5389
543,26.5157
544,26.4884
545,26.46
546,26.4325
547,26.4254
548,26.4344
549,26.4418
550,26.44
551,26.443
552,26.4353
553,26.4402
554,26.4359
555,26.4019
556,26.3769
557,26.3411
558,26.3155
559,26.3036
560,26.2931
561,26.2881
562,26.2717
563,26.2604
564,26.2506
565,26.2407
566,26.2435
567,26.2497
568,26.2442
569,26.2285
570,26.2132
571,26.1924
572,26.1765
573,26.1827
574,26.2095
575,26.2294
576,26.2324
577,26.2275
578,26.2172
579,26.21
580,26.2029
581,26.1964
582,26.207
583,26.2124
584,26.2119
585,26.1911
586,26.1741
587,26.1588
588,26.1402
589,26.1213
590,26.1068
591,26.093
592,26.0824
593,26.0736
594,26.0504
595,26.0095
596,25.9739
597,25.9384
598,25.9086
599,25.8694
600,25.8355
601,25.8088
602,25.7823
603,25.7476
604,25.718
605,25.6842
606,25.6508
607,25.6258
608,25.5966
609,25.5649
610,25.5152
611,25.4615
612,25.4278
613,25.3959
614,25.3686
615,25.347
616,25.3381
617,25.3356
618,25.3554
619,25.3694
620,25.3792
621,25.354
622,25.331
623,25.3128
624,25.2959
625,25.2654
626,25.2203
627,25.1923
628,25.1676
629,25.1401
630,25.133
631,25.1497
632,25.1807
633,25.191
634,25.1835
635,25.1581
636,25.1475
637,25.1408
638,25.1454
639,25.1356
640,25.1148
641,25.0799
642,25.0471
643,25.0336
644,25.0316
645,25.0778
646,25.0955
647,25.0799
648,25.073
649,25.0748
650,25.0749
651,25.0479
652,25.0405
653,25.0327
654,25.0105
655,25.0012
656,25.0031
657,25.0197
658,25.0535
659,25.09
660,25.0878
661,25.0881
662,25.1202
663,25.1705
664,25.2205
665,25.2441
666,25.236
667,25.2146
668,25.1926
669,25.1704
670,25.1665
671,25.1808
672,25.2104
673,25.2445
674,25.2461
675,25.2313
676,25.2138
677,25.2168
678,25.2405
679,25.2763
680,25.2777
681,25.2811
682,25.2799
683,25.267
684,25.2832
685,25.3225
686,25.3412
687,25.3505
688,25.3488
689,25.352
690,25.361
691,25.3792
692,25.4116
693,25.418
694,25.414
695,25.4095
696,25.3925
697,25.3708
698,25.364
699,25.3691
700,25.3724
701,25.3696
702,25.3516
703,25.3472
704,25.3485
705,25.354
706,25.3695
707,25.3769
708,25.3816
709,25.3859
710,25.3992
711,25.415
712,25.4369
713,25.4449
714,25.4489
715,25.4308
716,25.4177
717,25.4176
718,25.4269
719,25.45
720,25.4783
721,25.4997
722,25.507
723,25.5215
724,25.5143
725,25.529
726,25.5264
727,25.5035
728,25.4848
729,25.4558
730,25.431
731,25.4254
732,25.4191
733,25.417
734,25.4182
735,25.4211
736,25.4295
737,25.4379
738,25.4481
739,25.4745
740,25.488
741,25.4743
742,25.4496
743,25.4305
744,25.4273
745,25.4319
746,25.4424
747,25.4616
748,25.5042
749,25.5688
750,25.6075
751,25.6274
752,25.6464
753,25.6654
754,25.6682
755,25.6576
756,25.6309
757,25.5961
758,25.5893
759,25.6146
760,25.6556
761,25.6722
762,25.6746
763,25.6787
764,25.7033
765,25.7367
766,25.7474
767,25.7641
768,25.757
769,25.7685
770,25.7647
771,25.757
772,25.7423
773,25.7435
774,25.7594
775,25.7756
776,25.798
777,25.8278
778,25.8671
779,25.9178
780,25.9825
781,26.0322
782,26.0694
783,26.1085
784,26.1146
785,26.1113
786,26.129
787,26.1493
788,26.1537
789,26.1441
790,26.1256
791,26.1264
792,26.1238
793,26.1241
794,26.1337
795,26.1569
796,26.203
797,26.2414
798,26.2594
799,26.3033
800,26.3521
801,26.3963
802,26.3977
803,26.4172
804,26.4091
805,26.438
806,26.4516
807,26.4653
808,26.4873
809,26.4905
810,26.4827
811,26.4715
812,26.4627
813,26.4566
814,26.4611
815,26.4463
816,26.4318
817,26.4166
818,26.3972
819,26.3762
820,26.3698
821,26.3603
822,26.3731
823,26.3913
824,26.4077
825,26.4353
826,26.4737
827,26.5091
828,26.5404
829,26.5617
830,26.5938
831,26.646
832,26.692
833,26.7544
834,26.7998
835,26.8269
836,26.8278
837,26.8462
838,26.8747
839,26.927
840,26.9896
841,27.0399
842,27.0955
843,27.1211
844,27.1471
845,27.1906
846,27.2434
847,27.258
848,27.2713
849,27.297
850,27.3085
851,27.3182
852,27.335
853,27.3328
854,27.3199
855,27.3253
856,27.333
857,27.3931
858,27.4722
859,27.5368
860,27.5697
861,27.5811
862,27.5634
863,27.5194
864,27.4987
865,27.4933
866,27.4893
867,27.491
868,27.4939
869,27.4899
870,27.5149
871,27.5128
872,27.5328
873,27.5751
874,27.5998
875,27.603
876,27.6106
877,27.5974
878,27.575
879,27.5417
880,27.5222
881,27.5094
882,27.508
883,27.5257
884,27.5554
885,27.5827
886,27.606
887,27.6331
888,27.6401
889,27.6354
890,27.6153
891,27.6124
892,27.6213
893,27.6266
894,27.6296
895,27.6395
896,27.648
897,27.6635
898,27.6844
899,27.6835
900,27.6746
901,27.6704
902,27.6689
903,27.6591
904,27.6307
905,27.5993
906,27.5704
907,27.5615
908,27.5538
909,27.5596
910,27.5603
911,27.5597
912,27.5646
913,27.5785
914,27.588
915,27.5869
916,27.5923
917,27.5835
918,27.5728
919,27.5335
920,27.5058
921,27.4729
922,27.4338
923,27.4117
924,27.3838
925,27.3695
926,27.3693
927,27.3672
928,27.3812
929,27.3928
930,27.3825
931,27.3647
932,27.3512
933,27.3421
934,27.3419
935,27.3269
936,27.3091
937,27.2875
938,27.2639
939,27.2399
940,27.2182
941,27.1997
942,27.1891
943,27.1858
944,27.1781
945,27.1665
946,27.1655
947,27.1623
948,27.1714
949,27.1786
950,27.1788
951,27.1634
952,27.1577
953,27.1659
954,27.1681
955,27.1539
956,27.1314
957,27.1089
958,27.0908
959,27.0888
960,27.105
961,27.1076
962,27.1054
963,27.1127
964,27.0858
965,27.0642
966,27.033
967,27.0176
968,27.0101
969,27.0038
970,27.0167
971,27.0312
972,27.0085
973,26.9878
974,26.9773
975,26.9811
976,26.9747
977,26.9682
978,26.9709
979,26.9698
980,26.9687
981,26.9842
982,26.9714
983,26.9155
984,26.8858
985,26.8823
986,26.895
987,26.8922
988,26.8922
989,26.8929
990,26.8956
991,26.8799
992,26.8655
993,26.8669
994,26.8673
995,26.8525
996,26.8479
997,26.8527
998,26.854
999,26.8481
1000,26.8519
1001,26.8592
1002,26.8716
1003,26.8905
1004,26.9043
1005,26.8999
1006,26.8815
1007,26.881
1008,26.88
1009,26.8939
1010,26.902
1011,26.8905
1012,26.8698
1013,26.8795
1014,26.9052
1015,26.9316
1016,26.945
1017,26.9485
1018,26.9712
1019,27.004
1020,27.018
1021,27.0351
1022,27.091
1023,27.1704
1024,27.225
1025,27.2527
1026,27.2796
1027,27.3025
1028,27.3196
1029,27.3495
1030,27.3647
1031,27.3905
1032,27.4285
1033,27.4659
1034,27.4762
1035,27.5053
1036,27.5318
1037,27.5354
1038,27.5569
1039,27.572
1040,27.5799
1041,27.5931
1042,27.6111
1043,27.6193
1044,27.598
1045,27.5739
1046,27.5487
1047,27.5382
1048,27.5428
1049,27.5312
1050,27.5471
1051,27.546
1052,27.5293
1053,27.5252
1054,27.5378
1055,27.5485
1056,27.5544
1057,27.5429
1058,27.554
1059,27.5826
1060,27.6011
1061,27.6167
1062,27.646
1063,27.6477
1064,27.6345
1065,27.6303
1066,27.6348
1067,27.6458
1068,27.6505
1069,27.6455
1070,27.6229
1071,27.6044
1072,27.5887
1073,27.5769
1074,27.5718
1075,27.5688
1076,27.5874
1077,27.6306
1078,27.6611
1079,27.6609
1080,27.6751
1081,27.6779
1082,27.6587
1083,27.666
1084,27.6953
1085,27.7366
1086,27.7845
1087,27.8174
1088,27.8347
1089,27.8348
1090,27.8192
1091,27.805
1092,27.7899
1093,27.7874
1094,27.7766
1095,27.7656
1096,27.7616
1097,27.7421
1098,27.7321
1099,27.7288
1100,27.7419
1101,27.7633
1102,27.7753
1103,27.8051
1104,27.8382
1105,27.855
1106,27.8514
1107,27.8607
1108,27.8709
1109,27.8678
1110,27.8824
1111,27.8937
1112,27.9017
1113,27.9175
1114,27.9304
1115,27.9353
1116,27.924
1117,27.9367
1118,27.9445
1119,27.9624
1120,27.9982
1121,28.0275
1122,28.0231
1123,28.0279
1124,28.025
1125,28.0064
1126,27.9901
1127,27.9634
1128,27.9372
1129,27.9052
1130,27.8888
1131,27.9159
1132,27.9659
1133,28.0089
1134,28.0408
1135,28.04
1136,28.0538
1137,28.0718
1138,28.076
1139,28.0823
1140,28.0941
1141,28.1416
1142,28.1682
1143,28.1863
1144,28.1752
1145,28.1643
1146,28.1788
1147,28.1893
1148,28.2054
1149,28.2387
1150,28.2766
1151,28.2908
1152,28.2895
1153,28.2555
1154,28.2209
1155,28.1913
1156,28.164
1157,28.1519
1158,28.1573
1159,28.1424
1160,28.1225
1161,28.0818
1162,28.0415
1163,28.014
1164,28.0305
1165,28.0659
1166,28.0839
1167,28.0889
1168,28.1363
1169,28.1814
1170,28.1922
1171,28.2021
1172,28.1839
1173,28.1511
1174,28.1272
1175,28.1028
1176,28.0461
1177,28.0028
1178,27.9545
1179,27.9434
1180,27.9344
1181,27.9174
1182,27.9385
1183,27.9981
1184,28.0361
1185,28.0619
1186,28.1008
1187,28.1404
1188,28.1874
1189,28.2297
1190,28.2745
1191,28.3514
1192,28.4018
1193,28.4265
1194,28.4298
1195,28.4263
1196,28.449
1197,28.482
1198,28.4974
1199,28.5307
1200,28.5688
1201,28.5954
1202,28.6069
1203,28.6663
1204,28.7355
1205,28.7812
1206,28.8131
1207,28.8439
1208,28.8574
1209,28.8382
1210,28.8285
1211,28.827
1212,28.8313
1213,28.84
1214,28.8252
1215,28.8165
1216,28.8139
1217,28.7986
1218,28.8031
1219,28.8007
1220,28.8086
1221,28.8186
1222,28.8209
1223,28.8211
1224,28.828
1225,28.8124
1226,28.7938
1227,28.7635
1228,28.7149
1229,28.6759
1230,28.6375
1231,28.6167
1232,28.5963
1233,28.5634
1234,28.5293
1235,28.481
1236,28.4323
1237,28.4171
1238,28.4066
1239,28.4073
1240,28.4146
1241,28.4246
1242,28.4157
1243,28.3684
1244,28.3435
1245,28.3311
1246,28.3406
1247,28.3568
1248,28.367
1249,28.3568
1250,28.3363
1251,28.3209
1252,28.3135
1253,28.3163
1254,28.3433
1255,28.3638
1256,28.4126
1257,28.4266
1258,28.4061
1259,28.3819
1260,28.3582
1261,28.3257
1262,28.293
1263,28.26
1264,28.2426
1265,28.2439
1266,28.2503
1267,28.251
1268,28.2496
1269,28.2658
1270,28.2521
1271,28.2203
1272,28.1822
1273,28.1576
1274,28.1397
1275,28.1228
1276,28.0952
1277,28.0606
1278,28.0247
1279,28.0053
1280,27.9925
1281,27.9687
1282,27.9581
1283,27.9321
1284,27.9259
1285,27.9326
1286,27.9162
1287,27.9015
1288,27.8691
1289,27.846
1290,27.833
1291,27.8197
1292,27.8052
1293,27.7983
1294,27.7965
1295,27.7978
1296,27.8022
1297,27.8073
1298,27.7893
1299,27.7829
1300,27.7791
1301,27.7787
1302,27.7557
1303,27.7171
1304,27.6775
1305,27.6454
1306,27.6284
1307,27.6157
1308,27.5974
1309,27.5691
1310,27.5574
1311,27.536
1312,27.5444
1313,27.5228
1314,27.5014
1315,27.4846
1316,27.4734
1317,27.4403
1318,27.4081
1319,27.3964
1320,27.3967
1321,27.3822
1322,27.3365
1323,27.2927
1324,27.2615
1325,27.2342
1326,27.2098
1327,27.2049
1328,27.1789
1329,27.124
1330,27.0768
1331,27.0449
1332,27.0416
1333,27.0588
1334,27.0599
1335,27.0408
1336,27.0085
1337,26.9851
1338,26.9455
1339,26.9042
1340,26.8669
1341,26.8158
1342,26.757
1343,26.7173
1344,26.7009
1345,26.6914
1346,26.6831
1347,26.6773
1348,26.683
1349,26.6846
1350,26.6688
1351,26.6473
1352,26.6159
1353,26.582
1354,26.5402
1355,26.5119
1356,26.4883
1357,26.4553
1358,26.4165
1359,26.4069
1360,26.4079
1361,26.3835
1362,26.3489
1363,26.3171
1364,26.3136
1365,26.3305
1366,26.3477
1367,26.3816
1368,26.3996
1369,26.4021
1370,26.4216
1371,26.4171
1372,26.4401
1373,26.448
1374,26.4403
1375,26.4416
1376,26.4493
1377,26.4551
1378,26.4679
1379,26.4556
1380,26.4576
1381,26.4578
1382,26.448
1383,26.4432
1384,26.436
1385,26.4416
1386,26.4548
1387,26.4667
1388,26.459
1389,26.4267
1390,26.422
1391,26.4692
1392,26.4998
1393,26.518
1394,26.578
1395,26.6505
1396,26.7164
1397,26.785
1398,26.8345
1399,26.8699
1400,26.9011
1401,26.9418
1402,26.9926
1403,26.9909
1404,26.9554
1405,26.9283
1406,26.9189
1407,26.9342
1408,26.9574
1409,26.9847
1410,26.9884
1411,27.0023
1412,27.032
1413,27.0542
1414,27.0762
1415,27.0883
1416,27.0994
1417,27.1159
1418,27.1193
1419,27.1016
1420,27.0978
1421,27.1182
1422,27.1621
1423,27.2123
1424,27.2487
1425,27.274
1426,27.2709
1427,27.25
1428,27.2461
1429,27.2504
1430,27.2265
1431,27.2209
1432,27.1994
1433,27.179
1434,27.1775
1435,27.1872
1436,27.2115
1437,27.2331
1438,27.2752
1439,27.3003
1440,27.322
1441,27.3336
1442,27.3467
1443,27.3507
1444,27.3399
1445,27.3363
1446,27.3289
1447,27.3414
1448,27.3375
1449,27.3273
1450,27.3113
1451,27.2774
1452,27.2502
1453,27.2381
1454,27.2134
1455,27.1754
1456,27.1347
1457,27.0994
1458,27.0568
1459,27.0003
1460,26.9712
1461,26.966
1462,27.001
1463,27.0092
1464,26.9928
1465,26.9786
1466,26.978
1467,26.9697
1468,26.9706
1469,26.9848
1470,26.9765
1471,26.9568
1472,26.9267
1473,26.8841
1474,26.8563
1475,26.8489
1476,26.8385
1477,26.8141
1478,26.795
1479,26.7934
1480,26.7977
1481,26.8418
1482,26.8719
1483,26.8834
1484,26.915
1485,26.9644
1486,26.9828
1487,27.0082
1488,26.9999
1489,26.9798
1490,26.9605
1491,26.9382
1492,26.8924
1493,26.8286
1494,26.7732
1495,26.7284
1496,26.6933
1497,26.6651
1498,26.6103
1499,26.5391
1500,26.4888
1501,26.4542
1502,26.448
1503,26.4805
1504,26.5233
1505,26.5147
1506,26.4887
1507,26.4453
1508,26.4024
1509,26.36
1510,26.3364
1511,26.3518
1512,26.3728
1513,26.3952
1514,26.4589
1515,26.5518
1516,26.6707
1517,26.7876
1518,26.8133
1519,26.7976
1520,26.7886
1521,26.7862
1522,26.7547
1523,26.7352
1524,26.7177
1525,26.697
1526,26.7087
1527,26.738
1528,26.8027
1529,26.8982
1530,26.9738
1531,27.023
1532,27.0463
1533,27.0864
1534,27.1381
1535,27.206
1536,27.2613
1537,27.2956
1538,27.3363
1539,27.3519
1540,27.3407
1541,27.3554
1542,27.3837
1543,27.4148
1544,27.4108
1545,27.3689
1546,27.3546
1547,27.3472
1548,27.3513
1549,27.3555
1550,27.354
1551,27.3586
1552,27.3766
1553,27.3829
1554,27.3888
1555,27.411
1556,27.4443
1557,27.4482
1558,27.4203
1559,27.392
1560,27.4092
1561,27.4431
1562,27.4592
1563,27.4512
1564,27.4398
1565,27.4052
1566,27.347
1567,27.3016
1568,27.2832
1569,27.2405
1570,27.2079
1571,27.1606
1572,27.1254
1573,27.1165
1574,27.1331
1575,27.1788
1576,27.2515
1577,27.299
1578,27.3217
1579,27.3153
1580,27.3217
1581,27.3277
1582,27.3366
1583,27.3889
1584,27.4257
1585,27.4321
1586,27.4233
1587,27.4219
1588,27.427
1589,27.4174
1590,27.4043
1591,27.3887
1592,27.3742
1593,27.3688
1594,27.3787
1595,27.4032
1596,27.4458
1597,27.4887
1598,27.5021
1599,27.494
1600,27.4521
1601,27.4118
1602,27.3873
1603,27.3874
1604,27.3607
1605,27.3328
1606,27.3109
1607,27.3142
1608,27.3465
1609,27.362
1610,27.3526
1611,27.3506
1612,27.3477
1613,27.3389
1614,27.3292
1615,27.3223
1616,27.3179
1617,27.3213
1618,27.3461
1619,27.3659
1620,27.3955
1621,27.4053
1622,27.4032
1623,27.4018
1624,27.385
1625,27.3502
1626,27.3268
1627,27.3082
1628,27.3093
1629,27.322
1630,27.3097
1631,27.3061
1632,27.3021
1633,27.2876
1634,27.2725
1635,27.2669
1636,27.2815
1637,27.3361
1638,27.3611
1639,27.3656
1640,27.3417
1641,27.3103
1642,27.3115
1643,27.3273
1644,27.336
1645,27.3264
1646,27.3095
1647,27.2988
1648,27.2956
1649,27.2797
1650,27.2664
1651,27.2511
1652,27.2236
1653,27.1981
1654,27.161
1655,27.116
1656,27.0825
1657,27.0648
1658,27.0449
1659,27.0166
1660,26.9806
1661,26.9384
1662,26.9052
1663,26.8731
1664,26.8391
1665,26.8014
1666,26.7579
1667,26.7189
1668,26.6798
1669,26.6469
1670,26.6203
1671,26.5913
1672,26.5598
1673,26.541
1674,26.5162
1675,26.4664
1676,26.4133
1677,26.3611
1678,26.3042
1679,26.2505
1680,26.1949
1681,26.1346
1682,26.0597
1683,25.9996
1684,25.9563
1685,25.9137
1686,25.86
1687,25.7913
1688,25.7388
1689,25.7014
1690,25.6546
1691,25.6089
1692,25.5713
1693,25.5372
1694,25.5073
1695,25.4623
1696,25.3882
1697,25.3031
1698,25.218
1699,25.1648
1700,25.1386
1701,25.1087
1702,25.0646
1703,25.0492
1704,25.0485
1705,25.0387
1706,25.0143
1707,24.9643
1708,24.9155
1709,24.8757
1710,24.8286
1711,24.7792
1712,24.7552
1713,24.7627
1714,24.7959
1715,24.8085
1716,24.7946
1717,24.7692
1718,24.7654
1719,24.7492
1720,24.7441
1721,24.7566
1722,24.7235
1723,24.6626
1724,24.6036
1725,24.5599
1726,24.536
1727,24.5228
1728,24.5321
1729,24.5539
1730,24.5704
1731,24.5825
1732,24.5846
1733,24.5763
1734,24.5855
1735,24.5988
1736,24.6301
1737,24.6208
1738,24.5778
1739,24.5362
1740,24.5161
1741,24.5457
1742,24.5553
1743,24.5385
1744,24.5209
1745,24.4991
1746,24.4775
1747,24.4579
1748,24.4449
1749,24.4363
1750,24.423
1751,24.3964
1752,24.3582
1753,24.3325
1754,24.3206
1755,24.3245
1756,24.3582
1757,24.3625
1758,24.3803
1759,24.3996
1760,24.3984
1761,24.3911
1762,24.3704
1763,24.337
1764,24.3038
1765,24.296
1766,24.3
1767,24.3172
1768,24.3569
1769,24.3786
1770,24.3896
1771,24.3738
1772,24.3417
1773,24.3027
1774,24.2794
1775,24.2638
1776,24.2565
1777,24.2685
1778,24.2813
1779,24.2868
1780,24.2877
1781,24.2943
1782,24.2991
1783,24.2958
1784,24.2953
1785,24.3188
1786,24.3441
1787,24.3687
1788,24.3701
1789,24.3664
1790,24.3678
1791,24.3608
1792,24.3541
1793,24.343
1794,24.3365
1795,24.3396
1796,24.3278
1797,24.3148
1798,24.299
1799,24.2849
1800,24.2927
1801,24.3025
1802,24.2998
1803,24.2818
1804,24.2657
1805,24.2532
1806,24.2283
1807,24.2206
1808,24.1994
1809,24.1686
1810,24.1513
1811,24.1416
1812,24.1398
1813,24.1263
1814,24.1223
1815,24.1312
1816,24.1289
1817,24.1472
1818,24.1426
1819,24.1391
1820,24.1403
1821,24.1524
1822,24.1668
1823,24.1754
1824,24.1733
1825,24.1787
1826,24.1842
1827,24.2011
1828,24.2034
1829,24.195
1830,24.1967
1831,24.2038
1832,24.1968
1833,24.1933
1834,24.172
1835,24.1498
1836,24.1379
1837,24.1503
1838,24.153
1839,24.1588
1840,24.1481
1841,24.1562
1842,24.1625
1843,24.1741
1844,24.1689
1845,24.178
1846,24.1817
1847,24.1825
1848,24.1715
1849,24.1632
1850,24.1708
1851,24.1871
1852,24.1918
1853,24.2123
1854,24.2436
1855,24.2587
1856,24.2654
1857,24.3009
1858,24.3764
1859,24.443
1860,24.5122
1861,24.5572
1862,24.6151
1863,24.6771
1864,24.71
1865,24.7256
1866,24.7355
1867,24.7446
1868,24.7762
1869,24.8028
1870,24.8141
1871,24.7926
1872,24.7819
1873,24.8067
1874,24.825
1875,24.8609
1876,24.9594
1877,25.034
1878,25.0679
1879,25.1156
1880,25.1704
1881,25.2367
1882,25.2368
1883,25.2257
1884,25.2271
1885,25.2502
1886,25.315
1887,25.3734
1888,25.4174
1889,25.4485
1890,25.4683
1891,25.4739
1892,25.491
1893,25.5234
1894,25.5571
1895,25.5672
1896,25.5748
1897,25.5775
