1.014975676071619	2.9902083176040035	2.0175
1.0299014605162353	2.9800430391571164	2.035
1.04477548072258	2.9695023163189234	2.0525
1.059595854901105	2.9585843266116822	2.0700000000000003
1.0743606922207836	2.9472872764316578	2.0875000000000004
1.089068092961216	2.9356094041603997	2.1050000000000004
1.1037161486805418	2.9235489833754973	2.1225000000000005
1.118302942399653	2.911104326160194	2.1400000000000006
1.1328265488032019	2.898273786511098	2.1575000000000006
1.1472850344578878	2.8850557638430585	2.1750000000000007
1.1616764580485126	2.8714487065901078	2.192500000000001
1.1759988706322761	2.857451115901201	2.210000000000001
1.1902503159117852	2.843061549429293	2.227500000000001
1.204428830527237	2.828278625212111	2.245000000000001
1.2185324443682335	2.8131010256427795	2.262500000000001
1.2325591809056673	2.7975275015282506	2.280000000000001
1.2465070575441166	2.7815568762332874	2.297500000000001
1.2603740859951673	2.765188049907528	2.3150000000000013
1.2741582726720733	2.7484200037929347	2.3325000000000014
1.2878576191061482	2.7312518046087058	2.3500000000000014
1.30147012238527	2.713682609010492	2.3675000000000015
1.3149937756148598	2.6957116681205244	2.3850000000000016
1.3284265684016803	2.6773383321250046	2.4025000000000016
1.3417664873607826	2.658562054934875	2.4200000000000017
1.3550115166459062	2.639382398905818	2.4375000000000018
1.3681596385036174	2.619799039613085	2.455000000000002
1.3812088338514503	2.599811770676494	2.472500000000002
1.3941570828802867	2.579420508630671	2.490000000000002
1.4070023656811912	2.5586252978353414	2.507500000000002
1.4197426628968848	2.5374263154202175	2.525000000000002
1.4323759563980192	2.515823876258758	2.542500000000002
1.4449002299843785	2.493818437964807	2.5600000000000023
1.4573134701111088	2.47141060590585	2.5775000000000023
1.4696136666400414	2.4486011382263655	2.5950000000000024
1.4817988136161457	2.425390950874483	2.6125000000000025
1.4938669100691069	2.4017811226248957	2.6300000000000026
1.5058159608399944	2.3777729000907253	2.6475000000000026
1.5176439774329473	2.353367702716776	2.6650000000000027
1.5293489788917625	2.3285671277463744	2.6825000000000028
1.540928992701233	2.303372955153754	2.700000000000003
1.552382055713048	2.277787152533697	2.717500000000003
1.563706215096014	2.2518118799399445	2.735000000000003
1.5748995293103216	2.2254494946636494	2.752500000000003
1.5859600691055387	2.1987025559429543	2.770000000000003
1.596885918541958	2.171573829594588	2.787500000000003
1.607675176034889	2.1440662925581826	2.8050000000000033
1.6183259554214344	2.116183137343857	2.8225000000000033
1.6288363870492413	2.087927776373461	2.8400000000000034
1.639204618886673	2.0593038462057334	2.8575000000000035
1.6494288176537968	2.0303152116355143	2.8750000000000036
1.6595071699735313	2.000965969657055	2.8925000000000036
1.6694378835422494	1.971260453281374	2.9100000000000037
